unique_id,text,language,avg_max_depth,avg_subordinate_chain_len,avg_verb_edges,lexical_density,n_tokens,question_type,complexity_score,dataset_source
russian_content_9085,Кто является главным героем манги Brynhildr in the Darkness?,ru,1.49,0.0,0.333,0.444,2.398,0,4.665,tydi
russian_content_418,Сколько национальностей живет в Париже на 2019 год?,ru,-0.51,0.0,0.5,0.625,2.303,0,2.918,tydi
russian_content_535,К какой политической партии принадлежал Джон Кеннеди?,ru,-0.51,0.0,0.333,0.714,2.197,0,2.734,tydi
arabic_polar_2405,هل يعتمد بناء المساجد الزخارف الإسلامية؟,ar,-0.825,0.0,0.333,0.833,2.079,1,2.42,tydi
finnish_polar_133,Onko filosofia kansainvälisesti tunnettu termi?,fi,0.15,0.0,0.0,0.8,1.946,1,2.896,tydi
arabic_content_3288,من هو سيجموند فرويد ؟,ar,-0.8,0.0,0.0,0.0,1.792,0,0.992,tydi
russian_polar_228,Живут меннониты в России?,ru,-0.5,0.0,0.4,0.75,1.792,1,2.442,tydi
arabic_content_1827,كم عدد حروف الهيروغليفية المصرية ؟,ar,0.2,0.0,0.0,0.8,1.946,0,2.946,tydi
korean_polar_157,예쁜꼬마선충은 크게 2가지의 성을 가지고 있나요?,ko,-1.136,0.0,0.75,0.5,2.079,1,2.193,tydi
arabic_polar_51,هل توجد قبائل طوراق في المغرب؟,ar,-0.825,0.0,0.5,0.667,2.079,1,2.421,tydi
english_content_9074,What is the oldest newspaper still in print?,en,-0.578,0.0,0.0,0.5,2.303,0,2.225,tydi
finnish_content_3377,Kenen mukaan Pretorian kaupunki on nimetty?,fi,-0.051,0.0,0.5,0.5,2.079,0,3.028,tydi
english_polar_333,Is everything an object in Ruby?,en,-0.17,0.0,0.0,0.333,2.079,1,2.242,tydi
arabic_polar_2244,هل تستخدم الرمال البيضاء في صناعات الزجاج؟,ar,-0.825,0.0,0.5,0.714,2.197,1,2.586,tydi
arabic_polar_2201,هل يمكن استخدام الحمض النووي لتخزين البيانات؟,ar,0.175,0.0,0.167,0.75,2.303,1,3.395,tydi
arabic_content_6345,ما هي دراسة الجدوى؟,ar,-0.8,0.0,0.0,0.5,1.792,0,1.492,tydi
arabic_content_19393,ماهو سبب حرب صيف 1994 ؟,ar,1.2,0.0,0.0,0.6,1.946,0,3.746,tydi
indonesian_polar_126,Adakah matahari itu bintang?,id,-0.482,0.0,0.5,0.6,1.946,1,2.564,tydi
japanese_content_251,ミュンヘン一揆でヒトラーに下された懲役は何,ja,0.81,1.0,0.333,0.455,2.485,0,5.083,tydi
russian_polar_25,Гипертони́я - это наследственное заболевание?,ru,-1.5,0.0,0.0,0.75,1.946,1,1.196,tydi
english_polar_156,Has space X launched anymore rockets?,en,-0.17,0.0,0.4,0.833,2.079,1,3.142,tydi
finnish_polar_1227,Voiko maalämpöjärjestelmällä lämmittää rakennuksia ja käyttövettä?,fi,1.15,0.0,0.333,0.667,2.079,1,4.229,tydi
arabic_polar_1465,هل كان نابليون بونابرت ملك إيطاليا؟,ar,0.175,0.0,0.0,0.167,2.079,1,2.421,tydi
finnish_polar_2060,Voiko Kajaanin linnassa vierailla vuonna 2019?,fi,0.15,0.0,0.333,0.667,2.079,1,3.229,tydi
japanese_content_3878,シールを発明したのは誰,ja,-0.19,1.0,0.5,0.25,2.197,0,3.757,tydi
korean_content_6388,역사상 가장 오래된 책은 무엇인가?,ko,0.184,1.0,0.3,1.0,1.946,0,4.43,tydi
russian_content_12520,Что такое биосенсор?,ru,-1.51,0.0,0.0,0.333,1.609,0,0.432,tydi
english_polar_675,Are fish artificially introduced to man-made lakes?,en,0.83,0.0,0.5,0.75,2.398,1,4.478,tydi
korean_polar_65,화투는 48장으로 4장씩 12달을 상징하나요?,ko,-1.136,0.0,0.75,0.8,1.946,1,2.36,tydi
finnish_polar_2032,Onko Alan Moore koskaan kirjoittanut kirjaa?,fi,0.15,0.0,0.5,0.833,2.079,1,3.562,tydi
japanese_polar_391,『スター・ウォーズ』のジャバ・ザ・ハットは話すことが出来る？,ja,0.447,0.0,0.4,0.5,2.89,1,4.237,tydi
russian_content_3796,Кто президент компании BioWare в настоящее время?,ru,0.49,0.0,0.0,0.571,2.197,0,3.258,tydi
indonesian_content_4588,Siapa pemimpin pertama Dinasti Umayyah ?,id,0.219,0.0,0.0,0.8,1.946,0,2.965,tydi
finnish_content_3181,Miksi Amerikka on jaettu pohjois- ja eteläosiin?,fi,0.949,0.0,0.667,0.714,2.197,0,4.527,tydi
arabic_polar_1054,هل مرض الكوليرا هو مرض معدي ؟,ar,-0.825,0.0,0.0,0.667,2.079,1,1.921,tydi
russian_content_9706,Когда вышла «Granado Espada:,ru,-0.51,0.0,0.333,0.25,1.946,0,2.019,tydi
finnish_content_5241,Kuka voitti ensimmäisen mitalin Japanille talviolympiakisoissa?,fi,-0.051,0.0,0.667,0.833,2.079,0,3.528,tydi
arabic_content_8137,ماهو تعداد سكان باريس ؟,ar,0.2,0.0,0.0,0.5,1.792,0,2.492,tydi
russian_content_622,Сколько школ в селе Боровское в 2019 году?,ru,1.49,0.0,0.0,0.625,2.303,0,4.418,tydi
english_content_496,When is the Peach Bowl held?,en,-0.578,0.0,0.5,0.667,2.079,0,2.668,tydi
english_content_6651,Who owns HBO?,en,-1.578,0.0,0.333,0.667,1.609,0,1.031,tydi
japanese_content_2697,レイ・ハリーハウゼンが最後に監督した作品は何？,ja,0.81,1.0,0.333,0.417,2.639,0,5.199,tydi
korean_content_1350,한국에서 가장 큰 공방은 무엇인가?,ko,0.184,0.0,0.2,1.0,1.946,0,3.33,tydi
english_content_1647,How long did the Crusades last?,en,-0.578,0.0,0.333,0.667,2.079,0,2.501,tydi
finnish_content_4668,Mistä orientalisoiva kausi sai nimensä?,fi,-0.051,0.0,0.5,0.8,1.946,0,3.195,tydi
japanese_content_788,ダーク・ノビツキーがバスケットボールをはじめたのはいつ？,ja,-0.19,1.0,0.667,0.462,2.708,0,4.647,tydi
finnish_polar_240,Onko Climax Studios suomalainen yhtiö?,fi,0.15,0.0,0.0,0.8,1.946,1,2.896,tydi
russian_content_8243,Когда был основан город Ки́мры?,ru,-0.51,0.0,0.5,0.8,1.946,0,2.736,tydi
japanese_polar_549,日本にプロのビリヤードプレイヤーはいる？,ja,0.447,0.0,0.4,0.625,2.303,1,3.775,tydi
arabic_polar_591,هل قوات المشاة البحرية هم قوات المارينز؟,ar,0.175,0.0,0.0,0.571,2.197,1,2.943,tydi
english_polar_34,Is there a cure for agnosia?,en,0.83,0.0,0.4,0.5,2.079,1,3.809,tydi
arabic_polar_1107,هل تطل أوكرانيا على بحر؟,ar,-0.825,0.0,0.333,0.6,1.946,1,2.054,tydi
english_content_8822,When were the 76ers formed?,en,-0.578,0.0,0.5,0.6,1.946,0,2.468,tydi
russian_content_12821,Когда было основано Международное общество сознания Кришны?,ru,0.49,0.0,0.5,0.857,2.197,0,4.044,tydi
english_content_8842,How many games has Mega Man been in?,en,0.422,0.0,0.0,0.625,2.303,0,3.35,tydi
japanese_polar_1355,細胞説に反論は存在する？,ja,-0.553,0.0,0.4,0.571,2.197,1,2.615,tydi
indonesian_polar_238,apakah Mahabharata dari kepercayaan Hindu?,id,-0.482,0.0,0.0,0.667,2.079,1,2.264,tydi
finnish_content_10732,Missä markkinoiden tehokkuutta on aloitettu tutkimaan?,fi,0.949,1.0,0.333,0.667,2.079,0,5.028,tydi
arabic_content_8600,متى كانت الثورة الكوبية بقيادة فيدال كاسترو و تشيجيفارا؟,ar,1.2,0.0,0.333,0.4,2.485,0,4.418,tydi
japanese_polar_1239,ウジェーヌ・ローズ・ド・ボアルネに子どもはいる？,ja,-0.553,0.0,0.4,0.545,2.565,1,2.957,tydi
english_content_3328,How fast is a horse fly?,en,-0.578,0.0,0.0,0.667,2.079,0,2.168,tydi
indonesian_polar_10,Apakah serial pokemon berasal dari komik ?,id,-0.482,0.0,0.75,0.714,2.197,1,3.179,tydi
finnish_polar_268,Onko Jäämerentie kokonaan asfalttia?,fi,-0.85,0.0,0.0,0.75,1.792,1,1.692,tydi
japanese_polar_1053,ミンミンゼミは日本古来の種？,ja,-0.553,0.0,0.0,0.667,2.079,1,2.193,tydi
arabic_polar_1315,هل يستخدم الفيرباميل في علاج الذبحة الصدرية؟,ar,0.175,0.0,0.5,0.571,2.197,1,3.443,tydi
indonesian_polar_290,apakah Marcell Siahaan pernah menikah?,id,-0.482,0.0,0.75,0.833,2.079,1,3.18,tydi
japanese_content_1347,三重県の主要農産物は何,ja,-1.19,0.0,0.0,0.714,2.197,0,1.721,tydi
russian_content_7314,В каком жанре написан «Гододин»?,ru,-0.51,0.0,0.333,0.6,2.197,0,2.62,tydi
finnish_polar_1312,Ruskettaako UV-säteily ihoa?,fi,-0.85,0.0,0.333,1.0,1.609,1,2.092,tydi
indonesian_polar_248,pernahkah Israel diserang negara lain?,id,-0.482,0.0,0.75,0.833,2.079,1,3.18,tydi
arabic_content_12557,متى ولد سعد زغلول ؟,ar,-0.8,0.0,0.0,0.25,1.792,0,1.242,tydi
english_content_2967,What was the purpose of Cold War?,en,0.422,0.0,0.0,0.429,2.197,0,3.048,tydi
arabic_polar_2364,هل تساعد مضادات الذهان في علاج مرض الرهاب ؟,ar,0.175,0.0,0.333,0.75,2.303,1,3.561,tydi
finnish_polar_1072,Onko laissa mainittu eettisen toiminnan periaatteista?,fi,1.15,0.0,0.5,0.833,2.079,1,4.562,tydi
arabic_content_7610,متى إستقلت كوبا من إسبانيا ؟,ar,-0.8,0.0,0.5,0.2,1.946,0,1.846,tydi
japanese_polar_1314,デイブ・コーウェンスは引退した？,ja,-0.553,0.0,0.2,0.429,2.197,1,2.273,tydi
russian_polar_1447,Р. Р. Толкина был военным?,ru,-0.5,0.0,0.0,0.8,1.946,1,2.246,tydi
finnish_content_7733,Miten hepatiitti määritellään?,fi,-1.051,0.0,0.333,1.0,1.609,0,1.891,tydi
russian_content_10334,Кто руководил первой Архипелагской экспедицией?,ru,-0.51,0.0,0.333,0.8,1.946,0,2.569,tydi
japanese_content_1099,2018年度仏壇の売り上げ数が最も多かった会社は何？,ja,1.81,0.0,0.0,0.538,2.708,0,5.056,tydi
finnish_content_4982,Mitä virkamiesoikeus käsittelee?,fi,-1.051,0.0,0.333,0.667,1.609,0,1.558,tydi
arabic_polar_868,هل توجد باكلوريوس في علم إدارة المخزون؟,ar,0.175,0.0,0.5,0.571,2.197,1,3.443,tydi
korean_polar_250,적색편이는 물체가 내는 빛의 파장이 늘어나 보이는 현상인가요?,ko,1.864,1.0,0.333,0.875,2.303,1,6.375,tydi
japanese_polar_1172,クローン人間を作ることは理論上可能？,ja,1.447,1.0,0.2,0.778,2.398,1,5.823,tydi
english_polar_380,Is the golden jackal an endangered species?,en,-0.17,0.0,0.0,0.571,2.197,1,2.598,tydi
finnish_content_9300,Mihin Gordianus I kuoli?,fi,-0.051,0.0,0.333,0.75,1.792,0,2.824,tydi
arabic_polar_99,"هل شاركت أليسا ميلانو في نشر هاشتاج ""أنا أيضا"" ؟",ar,1.175,0.0,0.333,0.444,2.565,1,4.517,tydi
english_content_8262,When was the French Parliament established?,en,-0.578,0.0,0.5,0.667,2.079,0,2.668,tydi
korean_polar_5,도솔가는 고대 시가 중 최초의 정형시인가요?,ko,-0.136,0.0,0.75,1.0,2.079,1,3.693,tydi
english_content_6698,Where are HBO headquarters?,en,-0.578,0.0,0.0,0.75,1.792,0,1.964,tydi
arabic_content_16135,من تولى رئاسة العراق بعد صدام حسين؟,ar,-0.8,0.0,0.667,0.429,2.197,0,2.493,tydi
indonesian_content_1790,dimankah gereja katolik tertua di jakarta?,id,0.219,0.0,0.0,0.571,2.197,0,2.987,tydi
russian_polar_353,Знали ли греки математические символы?,ru,-0.5,0.0,0.6,0.8,1.946,1,2.846,tydi
japanese_polar_437,剣道はオリンピック競技ですか？,ja,-0.553,0.0,0.0,0.5,2.079,1,2.026,tydi
russian_polar_486,Является ли боле́знь Паркинсо́на генетическим заболеванием?,ru,-0.5,0.0,0.6,0.833,2.079,1,3.012,tydi
indonesian_polar_122,Apakah di Singapura dibolehkan menjual permen karet?,id,0.518,1.0,0.5,0.75,2.303,1,5.071,tydi
english_content_8841,Who is the mayor of Los Angeles?,en,0.422,0.0,0.0,0.429,2.197,0,3.048,tydi
korean_content_5948,LG의 설립년도는 언제인가?,ko,-0.816,0.0,0.2,1.0,1.609,0,1.993,tydi
arabic_polar_1791,هل يختلف شكل وحجم انثى الدب عن الذكر؟,ar,0.175,0.0,0.333,0.556,2.398,1,3.462,tydi
korean_content_9148,3D펜은 언제 개발되었는가?,ko,-1.816,0.0,0.4,0.667,1.609,0,0.86,tydi
japanese_polar_692,八幡神は神道の神？,ja,-0.553,0.0,0.0,0.6,1.946,1,1.993,tydi
english_content_1544,What is the main export of Texas?,en,0.422,0.0,0.0,0.429,2.197,0,3.048,tydi
finnish_polar_489,Onko Lemony Snicketin oikea nimi Daniel Handler?,fi,1.15,0.0,0.0,0.857,2.197,1,4.204,tydi
japanese_content_1795,全天周囲モニター・リニアシートの開発に初めて着手した会社は何？,ja,1.81,1.0,0.333,0.533,2.833,0,6.509,tydi
korean_content_4898,보수당-자유민주당 연합 협약이 이루어진 이유는 무엇인가?,ko,2.184,1.0,0.2,1.0,2.079,0,6.463,tydi
russian_polar_1622,Виктор Суворов писал о маршале Жукове?,ru,-0.5,0.0,0.4,0.833,2.079,1,2.812,tydi
japanese_polar_435,ソウルには空港はありますか？,ja,-0.553,0.0,0.6,0.375,2.303,1,2.725,tydi
japanese_content_3612,ベリー・ゴーディー・ジュニアの人種は何？,ja,-0.19,0.0,0.0,0.444,2.398,0,2.652,tydi
japanese_polar_291,アミノ酸はタンパク質の元？,ja,-0.553,0.0,0.0,0.714,2.197,1,2.358,tydi
korean_polar_89,손빈병법은 손빈이 저작한 병법인가요?,ko,-1.136,1.0,0.375,1.0,1.792,1,3.031,tydi
korean_content_5617,코리올리 힘은 무엇인가?,ko,-0.816,0.0,0.2,1.0,1.609,0,1.993,tydi
english_polar_732,Did Rosario + Vampires win any manga awards?,en,0.83,0.0,0.4,0.625,2.303,1,4.158,tydi
russian_polar_1049,Владимир Высоцкий исполнил песню в фильме «Место встречи изменить нельзя»?,ru,2.5,2.0,0.333,0.9,2.639,1,8.372,tydi
arabic_polar_1576,هل يوجد فروع لشركة ساب إس إي في أي دولة عربية؟,ar,1.175,0.0,0.5,0.5,2.639,1,4.814,tydi
japanese_polar_919,ビタミンB₁₂は植物からも摂取できる？,ja,-0.553,0.0,0.4,0.556,2.398,1,2.801,tydi
russian_polar_433,Работает ли Эммилу Харрис в обществе по защите животных?,ru,0.5,0.0,0.6,0.667,2.398,1,4.165,tydi
russian_polar_759,"Жители Вологодской области ""окают""?",ru,0.5,0.0,0.2,1.0,2.079,1,3.779,tydi
finnish_content_5932,Milloin kansalaisaloitetta ensimmäisen kerran ehdotettiin otettavaksi käyttöön?,fi,-0.051,1.0,0.417,1.0,2.197,0,4.563,tydi
arabic_content_9089,متى أصدرالرئيس ابراهام لنكولن إعلان تحرير العبيد؟,ar,1.2,0.0,0.5,0.444,2.398,0,4.542,tydi
arabic_content_21087,بماذا عرف عمر بن عبد العزيز بن مروان بن الحكم الأموي القرشي؟,ar,1.2,1.0,0.333,0.462,2.708,0,5.703,tydi
arabic_polar_1632,هل تعتبر إسرائيل دولة إحتلال لدى الأمم المتحدة؟,ar,-0.825,0.0,0.5,0.75,2.303,1,2.728,tydi
korean_polar_242,디젤 기관은 실린더 안에 공기를 압축해서 온도를 높인 후 연료를 실린더 안에 분출하면서 스스로 점화되도록 하는 장치인가요?,ko,1.864,1.0,0.5,0.824,2.944,1,7.132,tydi
finnish_content_11878,Kuka loi sarjan Buffy vampyyrintappaja?,fi,-0.051,0.0,0.5,0.8,1.946,0,3.195,tydi
korean_content_3225,세상에서 가장 규모가 큰 연구소는 무엇인가?,ko,0.184,0.0,0.2,1.0,2.079,0,3.463,tydi
english_polar_355,Does the Trent-Severn Waterway function as a commercial waterway?,en,0.83,0.0,0.4,0.6,2.565,1,4.395,tydi
arabic_content_15252,ما هو علم المواقيت؟,ar,-0.8,0.0,0.0,0.5,1.792,0,1.492,tydi
english_content_344,What is the most active volcano in the world?,en,0.422,0.0,0.0,0.444,2.398,0,3.264,tydi
finnish_polar_1496,Onko Tuomo Karjalainen pelannut jääkiekkoa Ruotsissa?,fi,0.15,0.0,0.5,0.833,2.079,1,3.562,tydi
english_content_2932,Who was the greatest Chinese pirate?,en,-1.578,0.0,0.0,0.5,2.079,0,1.001,tydi
arabic_content_17705,أين تقع مدينة سطيف؟,ar,-0.8,0.0,0.333,0.5,1.792,0,1.825,tydi
russian_content_3239,Сколько детей было у Генриха Восьмого?,ru,-0.51,0.0,0.0,0.5,2.079,0,2.069,tydi
korean_polar_97,타이머는 주기적 시간을 얻을 때 사용하는 디지털 카운터 회로 모듈인가요?,ko,2.864,1.0,0.333,1.0,2.485,1,7.682,tydi
russian_content_11538,Кто был предводителем Монгольской империи?,ru,-0.51,0.0,0.0,0.6,1.946,0,2.036,tydi
indonesian_content_6575,berapakah jumlah karakter wiracarita Mahabharata?,id,0.219,0.0,0.0,0.833,2.079,0,3.131,tydi
english_polar_455,Do eddie's only occur in fresh water?,en,-0.17,0.0,0.6,0.625,2.303,1,3.358,tydi
korean_polar_52,노아는 이스라엘과 아랍의 전설에 등장하는 인물인가요?,ko,0.864,1.0,0.375,0.833,2.079,1,5.151,tydi
arabic_content_4344,من هو مدير قناة روتانا الفضائية ؟,ar,-0.8,0.0,0.0,0.5,2.079,0,1.779,tydi
russian_content_10324,Где проходит граница Южной и Северной Кореи?,ru,2.49,0.0,0.333,0.857,2.197,0,5.877,tydi
finnish_polar_555,Onko Kauhajoella muistomerkkiä Kauhajoen taistelusta?,fi,1.15,0.0,0.0,0.8,1.946,1,3.896,tydi
english_content_7798,Why did Napoleon empire fall?,en,-0.578,0.0,0.333,0.8,1.946,0,2.501,tydi
finnish_content_5227,Milloin Suomi otti Si-järjestelmän käyttöön?,fi,-1.051,0.0,0.667,1.0,1.946,0,2.562,tydi
english_polar_457,Can you make a weapon using feedback loops?,en,0.83,1.0,0.4,0.625,2.303,1,5.158,tydi
indonesian_polar_184,Apakah Don Juan de Austria memiliki saudara ?,id,1.518,0.0,0.75,0.875,2.303,1,5.446,tydi
japanese_polar_648,シケリア戦争の記録は文献に残っている？,ja,0.447,1.0,0.3,0.6,2.485,1,4.832,tydi
finnish_polar_342,Oliko Romania Saksan liittolainen toisessa maailmansodassa?,fi,0.15,0.0,0.0,0.833,2.079,1,3.062,tydi
arabic_content_8937,أين تقع برشلونة؟,ar,-1.8,0.0,0.333,0.667,1.609,0,0.809,tydi
finnish_content_9505,Mikä on Bulgarian suurin kaupunki?,fi,0.949,0.0,0.0,0.6,1.946,0,3.495,tydi
finnish_content_6718,Mikä on marssin ympärys?,fi,-0.051,0.0,0.0,0.5,1.792,0,2.241,tydi
russian_polar_534,Есть ли классы изучения урду в Санкт-Петербурге?,ru,1.5,0.0,0.4,0.714,2.197,1,4.811,tydi
japanese_content_878,ビュンデの主要産業は何,ja,-1.19,0.0,0.0,0.5,1.946,0,1.256,tydi
korean_polar_103,오픈스택은 우분투와 레드햇 배포판에 포함되어 있나요?,ko,-0.136,0.0,0.5,0.667,2.079,1,3.11,tydi
finnish_polar_515,Asuuko Andeilla eläimiä?,fi,-0.85,0.0,0.333,1.0,1.609,1,2.092,tydi
japanese_polar_801,選挙時にうちわを配ることは公職選挙法違反になる？,ja,1.447,1.0,0.4,0.714,2.773,1,6.334,tydi
finnish_polar_1525,Onko Jesperi Kotkaniemi pelannut SM-liigassa?,fi,0.15,0.0,0.333,0.8,1.946,1,3.229,tydi
russian_content_2973,Где похоронен Дмитрий Фёдорович Лаврине́нко?,ru,-0.51,0.0,0.333,1.0,1.946,0,2.769,tydi
korean_polar_347,김대중 납치한 사건은 미제사건인가?,ko,-0.136,1.0,0.25,1.0,1.792,1,3.906,tydi
english_polar_546,Did Count Pál János Ede Teleki de Szék have a wife?,en,-0.17,0.0,0.4,0.818,2.565,1,3.613,tydi
japanese_content_6218,サン・マイクロシステムズの創始者は誰,ja,-0.19,0.0,0.0,0.5,2.197,0,2.507,tydi
korean_polar_323,샤를 드 골의 어머니는 릴의 부유한 사업가 집안 후손인가요?,ko,-0.136,0.0,0.25,1.0,2.398,1,3.512,tydi
arabic_content_13478,من هو ابو الاسود الدؤلي ؟,ar,-0.8,0.0,0.0,0.2,1.946,0,1.346,tydi
arabic_polar_725,هل الأخدر نوع من الأنواع القريبة من خطر الانقراض؟,ar,2.175,0.0,0.0,0.667,2.398,1,5.24,tydi
