sentence,Filename,n_sentences,n_tokens,tokens_per_sent,char_per_tok,upos_dist_ADJ,upos_dist_ADP,upos_dist_ADV,upos_dist_AUX,upos_dist_CCONJ,upos_dist_DET,upos_dist_INTJ,upos_dist_NOUN,upos_dist_NUM,upos_dist_PART,upos_dist_PRON,upos_dist_PROPN,upos_dist_PUNCT,upos_dist_SCONJ,upos_dist_VERB,lexical_density,verbal_head_per_sent,verbal_root_perc,avg_verb_edges,verb_edges_dist_0,verb_edges_dist_1,verb_edges_dist_2,verb_edges_dist_3,verb_edges_dist_4,verb_edges_dist_5,verb_edges_dist_6,avg_max_depth,avg_token_per_clause,avg_max_links_len,avg_links_len,max_links_len,avg_prepositional_chain_len,n_prepositional_chains,obj_pre,obj_post,subj_pre,subj_post,dep_dist_acl,dep_dist_advcl,dep_dist_advmod,dep_dist_amod,dep_dist_appos,dep_dist_aux,dep_dist_case,dep_dist_cc,dep_dist_ccomp,dep_dist_compound,dep_dist_conj,dep_dist_cop,dep_dist_csubj,dep_dist_dep,dep_dist_det,dep_dist_discourse,dep_dist_dislocated,dep_dist_fixed,dep_dist_flat,dep_dist_iobj,dep_dist_mark,dep_dist_nmod,dep_dist_nsubj,dep_dist_nummod,dep_dist_obj,dep_dist_obl,dep_dist_punct,dep_dist_root,dep_dist_xcomp,principal_proposition_dist,subordinate_proposition_dist,subordinate_post,subordinate_pre,avg_subordinate_chain_len,subordinate_dist_1,subordinate_dist_2,base_number
그렇다면 그 이론이 반드시 우리가 옳은 결론에 도달하도록 결정할 것인가?,225_1.conllu,1,11,11.0,3.0,9.090909090909092,0.0,18.181818181818183,0.0,9.090909090909092,9.090909090909092,0.0,9.090909090909092,0.0,0.0,9.090909090909092,0.0,9.090909090909092,9.090909090909092,18.181818181818183,0.6,2.0,100.0,1.5,50.0,0.0,0.0,50.0,0.0,0.0,0.0,3.0,5.5,8.0,2.888888888888889,8,0,0,0.0,0.0,100.0,0.0,0.0,0.0,9.090909090909092,9.090909090909092,0.0,9.090909090909092,0.0,9.090909090909092,9.090909090909092,0.0,0.0,0.0,0.0,0.0,9.090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.181818181818183,0.0,0.0,9.090909090909092,9.090909090909092,9.090909090909092,0.0,50.0,50.0,100.0,0.0,1.0,100.0,0.0,225
그렇다면 도덕경의 성립을 둘러싼 전반적인 상황은 어떠했을까?,109_1.conllu,1,8,8.0,3.7142857142857135,0.0,0.0,0.0,0.0,12.5,0.0,0.0,25.0,0.0,0.0,0.0,12.5,12.5,0.0,37.5,0.8571428571428571,3.0,100.0,1.0,33.333333333333336,33.333333333333336,33.333333333333336,0.0,0.0,0.0,0.0,4.0,2.6666666666666665,6.0,2.0,6,0,0,100.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,12.5,0.0,0.0,12.5,0.0,12.5,12.5,0.0,33.333333333333336,66.66666666666667,0.0,100.0,1.0,100.0,0.0,109
이렇게 선거시에 역기능을 담당하고 있는 통 반장제도가 과연 꼭 필요한 제도인가?,179_1.conllu,1,12,12.0,3.0,0.0,0.0,25.0,8.333333333333334,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,8.333333333333334,8.333333333333334,25.0,0.8181818181818182,3.0,100.0,2.0,0.0,33.333333333333336,33.333333333333336,33.333333333333336,0.0,0.0,0.0,3.0,4.0,4.0,1.9,4,0,0,100.0,0.0,100.0,0.0,8.333333333333334,0.0,16.666666666666668,8.333333333333334,0.0,8.333333333333334,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,8.333333333333334,8.333333333333334,8.333333333333334,8.333333333333334,8.333333333333334,50.0,50.0,0.0,100.0,1.0,100.0,0.0,179
그러니까 부탁하는 것 아니오?,117_1.conllu,1,5,5.0,3.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.75,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,1.6666666666666667,3,0,0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,100.0,0.0,100.0,1.0,100.0,0.0,117
그것이 과연 진보인가?,135_1.conllu,1,4,4.0,3.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0,0.0,25.0,0.6666666666666666,1.0,100.0,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,1.5,2,0,0,0.0,0.0,100.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,25.0,25.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,135
비평의 기술방식에 따라 비평은 어떠한 방식으로 기술할 것인가?,44_1.conllu,1,9,9.0,3.25,0.0,0.0,22.22222222222222,0.0,0.0,0.0,0.0,22.22222222222222,0.0,0.0,0.0,0.0,11.11111111111111,11.11111111111111,33.333333333333336,0.875,3.0,100.0,1.0,66.66666666666667,0.0,0.0,33.333333333333336,0.0,0.0,0.0,3.0,3.0,4.0,1.7142857142857142,4,0,0,0.0,0.0,0.0,0.0,0.0,11.11111111111111,0.0,11.11111111111111,0.0,11.11111111111111,0.0,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111,0.0,0.0,0.0,0.0,11.11111111111111,0.0,0.0,0.0,11.11111111111111,11.11111111111111,11.11111111111111,0.0,50.0,50.0,100.0,0.0,1.0,100.0,0.0,44
그렇다면 어음도 자금이라고 할 수 있을까?,138_1.conllu,1,7,7.0,2.833333333333333,14.285714285714286,0.0,14.285714285714286,0.0,14.285714285714286,0.0,0.0,14.285714285714286,0.0,0.0,0.0,0.0,14.285714285714286,0.0,28.571428571428573,0.8333333333333334,2.0,100.0,1.5,0.0,50.0,50.0,0.0,0.0,0.0,0.0,3.0,3.5,3.0,1.4,3,0,0,0.0,0.0,0.0,0.0,0.0,14.285714285714286,0.0,0.0,0.0,14.285714285714286,0.0,14.285714285714286,0.0,0.0,14.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,14.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.285714285714286,14.285714285714286,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,138
때문에 누가 관광객인가?,130_1.conllu,1,4,4.0,3.333333333333333,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0,0.0,25.0,0.3333333333333333,1.0,100.0,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,1.5,2,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,25.0,25.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,130
그렇다면 이러한 일들은 사실이었을까?,208_1.conllu,1,5,5.0,4.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,40.0,0.75,2.0,100.0,1.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,2.0,2.5,3.0,1.6666666666666667,3,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,20.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,208
이제 여러분들은 동화가 그 표현 방식에서 혹은 구성 형식에서 깔끔하고 단출하다는 것을 쉽게 이해하게 되었겠지요?,70_1.conllu,1,16,16.0,3.1333333333333333,0.0,0.0,18.75,6.25,12.5,6.25,0.0,25.0,0.0,0.0,6.25,0.0,6.25,6.25,12.5,0.6,2.0,100.0,2.5,0.0,50.0,0.0,0.0,50.0,0.0,0.0,9.0,8.0,13.0,3.7142857142857135,13,0,0,100.0,0.0,100.0,0.0,6.25,6.25,6.25,0.0,0.0,6.25,0.0,6.25,0.0,12.5,12.5,0.0,0.0,0.0,6.25,0.0,6.25,0.0,0.0,0.0,0.0,0.0,6.25,0.0,6.25,0.0,6.25,6.25,6.25,100.0,0.0,0.0,0.0,0.0,0.0,0.0,70
"아이와 어른이 다르고 예와 이제가 또 다르건만, 그 보는 눈, 그 느낌이 어쩌면 이렇게도 들어맞는단 말인가?",201_1.conllu,1,19,19.0,2.625,0.0,0.0,15.789473684210526,0.0,15.789473684210526,10.526315789473683,0.0,21.05263157894737,0.0,0.0,0.0,0.0,15.789473684210526,5.2631578947368425,15.789473684210526,0.625,3.0,100.0,1.6666666666666667,33.333333333333336,0.0,33.333333333333336,33.333333333333336,0.0,0.0,0.0,4.0,6.333333333333333,15.0,2.7333333333333334,15,0,0,0.0,0.0,100.0,0.0,5.2631578947368425,5.2631578947368425,10.526315789473683,0.0,0.0,0.0,0.0,0.0,5.2631578947368425,0.0,15.789473684210526,0.0,0.0,5.2631578947368425,10.526315789473683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.789473684210526,0.0,0.0,0.0,15.789473684210526,5.2631578947368425,5.2631578947368425,33.333333333333336,66.66666666666667,0.0,100.0,1.0,100.0,0.0,201
하지만 구더기 무서워서 장 못 담그겠습니까?,22_1.conllu,1,7,7.0,3.0,0.0,0.0,14.285714285714286,0.0,14.285714285714286,0.0,0.0,28.571428571428573,0.0,0.0,0.0,0.0,14.285714285714286,14.285714285714286,14.285714285714286,0.6666666666666666,1.0,100.0,4.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2.0,7.0,5.0,2.4,5,0,0,100.0,0.0,0.0,0.0,0.0,0.0,28.571428571428573,0.0,0.0,0.0,0.0,14.285714285714286,14.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.285714285714286,0.0,14.285714285714286,14.285714285714286,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,22
우리는 어떤 근거에서 그들을 광신이라고 말할 수 있는가?,61_1.conllu,1,9,9.0,2.875,11.11111111111111,0.0,11.11111111111111,0.0,0.0,0.0,0.0,11.11111111111111,0.0,0.0,22.22222222222222,0.0,11.11111111111111,0.0,33.333333333333336,0.75,3.0,100.0,1.3333333333333333,33.333333333333336,33.333333333333336,0.0,33.333333333333336,0.0,0.0,0.0,3.0,3.0,5.0,1.7142857142857142,5,0,0,100.0,0.0,0.0,0.0,0.0,11.11111111111111,0.0,11.11111111111111,0.0,11.11111111111111,0.0,0.0,0.0,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,11.11111111111111,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111,0.0,11.11111111111111,11.11111111111111,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,61
"인류학에서는 흔히 숫자 3을 주술의 숫자, 또는 마술의 숫자라고 부르고 있다는 것을 아시는지요?",76_1.conllu,1,15,15.0,3.0,0.0,0.0,6.666666666666667,6.666666666666667,6.666666666666667,0.0,0.0,40.0,6.666666666666667,0.0,0.0,0.0,13.333333333333334,0.0,20.0,0.7692307692307693,3.0,100.0,2.6666666666666665,0.0,66.66666666666667,0.0,0.0,0.0,0.0,33.333333333333336,4.0,5.0,10.0,3.25,10,0,0,100.0,0.0,0.0,0.0,6.666666666666667,0.0,6.666666666666667,0.0,0.0,6.666666666666667,0.0,6.666666666666667,0.0,13.333333333333334,6.666666666666667,0.0,0.0,0.0,0.0,0.0,6.666666666666667,0.0,0.0,0.0,0.0,13.333333333333334,0.0,0.0,13.333333333333334,0.0,13.333333333333334,6.666666666666667,0.0,50.0,50.0,0.0,100.0,1.0,100.0,0.0,76
아니면 앞서 말한 대로 한국인의 영향권을 외면하고 싶어서였을까?,218_1.conllu,1,9,9.0,3.375,0.0,0.0,11.11111111111111,11.11111111111111,0.0,0.0,0.0,33.333333333333336,0.0,0.0,0.0,0.0,11.11111111111111,11.11111111111111,22.22222222222222,0.75,2.0,100.0,2.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,3.0,4.5,6.0,2.0,6,0,0,100.0,0.0,0.0,0.0,11.11111111111111,0.0,22.22222222222222,0.0,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111,0.0,0.0,11.11111111111111,0.0,11.11111111111111,11.11111111111111,11.11111111111111,50.0,50.0,0.0,100.0,1.0,100.0,0.0,218
그러나 세계적 성격을 과시하고자 하는 의욕이 앞선 때문일까?,217_1.conllu,1,9,9.0,3.125,0.0,0.0,0.0,11.11111111111111,11.11111111111111,0.0,0.0,33.333333333333336,0.0,0.0,0.0,0.0,11.11111111111111,0.0,33.333333333333336,0.75,3.0,100.0,1.3333333333333333,0.0,66.66666666666667,33.333333333333336,0.0,0.0,0.0,0.0,5.0,3.0,7.0,2.0,7,0,0,100.0,0.0,100.0,0.0,11.11111111111111,0.0,0.0,11.11111111111111,0.0,11.11111111111111,0.0,11.11111111111111,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111,0.0,11.11111111111111,0.0,11.11111111111111,11.11111111111111,0.0,33.333333333333336,66.66666666666667,0.0,100.0,1.0,100.0,0.0,217
"사람들이 놀라 ""선생님, 에펠탑을 싫어서 파리를 떠나셨던 분이 여기엔 웬일이세요?"" 하고 물으면 노예술가는 퉁명스럽게 맞받아쳤다고 한다.",188_1.conllu,1,21,21.0,3.5,0.0,4.761904761904762,0.0,0.0,0.0,0.0,0.0,19.047619047619047,0.0,0.0,4.761904761904762,9.523809523809524,23.80952380952381,19.047619047619047,19.047619047619047,0.625,4.0,100.0,0.75,33.333333333333336,33.333333333333336,33.333333333333336,0.0,0.0,0.0,0.0,4.0,5.25,14.0,3.6666666666666665,14,0,0,100.0,0.0,100.0,0.0,4.761904761904762,0.0,0.0,0.0,0.0,0.0,4.761904761904762,0.0,9.523809523809524,4.761904761904762,14.285714285714286,0.0,0.0,0.0,0.0,0.0,4.761904761904762,0.0,0.0,0.0,0.0,0.0,14.285714285714286,0.0,9.523809523809524,0.0,23.80952380952381,4.761904761904762,4.761904761904762,50.0,50.0,0.0,100.0,1.0,100.0,0.0,188
"어째서 우리 사회에는 이런 일들이 알게 모르게, 여러 종교에서 그렇게도 많이 일어나고 있는가?",63_1.conllu,1,15,15.0,2.923076923076923,6.666666666666667,0.0,26.666666666666668,6.666666666666667,0.0,0.0,0.0,13.333333333333334,0.0,0.0,6.666666666666667,0.0,13.333333333333334,13.333333333333334,13.333333333333334,0.6923076923076923,2.0,100.0,3.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,3.0,7.5,12.0,3.4166666666666665,12,0,0,0.0,0.0,100.0,0.0,0.0,6.666666666666667,13.333333333333334,20.0,0.0,6.666666666666667,0.0,0.0,13.333333333333334,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,6.666666666666667,0.0,0.0,0.0,13.333333333333334,6.666666666666667,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,63
그거야 간단한 철학사 책만 봐도 다 나오는 거 아닙니까?,164_1.conllu,1,10,10.0,2.4444444444444446,10.0,0.0,30.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,10.0,10.0,20.0,0.8888888888888888,2.0,0.0,1.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,5.0,5.0,8.0,2.125,8,0,0,0.0,0.0,0.0,0.0,10.0,20.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,100.0,0.0,100.0,1.0,100.0,0.0,164
아미타불이 과연 극락정토에만 계실까?,97_1.conllu,1,5,5.0,4.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,20.0,1.0,1.0,100.0,3.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,5.0,3.0,2.0,3,0,0,0.0,0.0,100.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,20.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,97
여러분이 지금까지 살아온 삶이 주는 자의 삶이었습니까?,41_1.conllu,1,8,8.0,3.2857142857142856,0.0,0.0,12.5,12.5,0.0,0.0,0.0,25.0,0.0,0.0,12.5,0.0,12.5,0.0,25.0,0.7142857142857143,2.0,100.0,1.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,1.5,3,0,0,0.0,0.0,100.0,0.0,25.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,25.0,0.0,0.0,0.0,12.5,12.5,0.0,50.0,50.0,0.0,100.0,1.0,100.0,0.0,41
그 마음의 자세가 예쁘지 않느냐?,21_1.conllu,1,6,6.0,2.6,16.666666666666668,0.0,0.0,16.666666666666668,0.0,16.666666666666668,0.0,33.333333333333336,0.0,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,16.666666666666668,0.0,0.0,0.0,16.666666666666668,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
그러나 이것은 사람이면 당연한 일 아닌가?,13_1.conllu,1,7,7.0,2.833333333333333,14.285714285714286,0.0,0.0,0.0,14.285714285714286,0.0,0.0,14.285714285714286,0.0,0.0,14.285714285714286,0.0,14.285714285714286,14.285714285714286,14.285714285714286,0.5,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,5.0,2.6,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.285714285714286,0.0,0.0,0.0,14.285714285714286,0.0,0.0,14.285714285714286,0.0,0.0,14.285714285714286,0.0,0.0,14.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.285714285714286,14.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
아이들이 유일하게 이야기를 재미있게 듣고 즐기는 기회였으므로 당연하지 않겠습니까?,71_1.conllu,1,10,10.0,4.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,10.0,40.0,20.0,0.4444444444444444,2.0,0.0,1.5,50.0,0.0,0.0,50.0,0.0,0.0,0.0,3.0,5.0,4.0,1.625,4,0,0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,20.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,10.0,10.0,20.0,0.0,100.0,0.0,100.0,1.0,100.0,0.0,71
유리나 도자기 같은 것은 부분에 따라 온도 차가 심하면 곧 깨지지 않는가?,14_1.conllu,1,13,13.0,2.4166666666666665,7.6923076923076925,0.0,15.384615384615383,7.6923076923076925,7.6923076923076925,0.0,0.0,30.76923076923077,0.0,0.0,0.0,0.0,7.6923076923076925,15.384615384615383,7.6923076923076925,0.6666666666666666,1.0,100.0,3.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,4.0,13.0,7.0,2.1818181818181817,7,0,0,0.0,0.0,100.0,0.0,0.0,0.0,7.6923076923076925,7.6923076923076925,0.0,7.6923076923076925,0.0,0.0,0.0,7.6923076923076925,15.384615384615383,0.0,0.0,7.6923076923076925,0.0,0.0,7.6923076923076925,0.0,0.0,0.0,0.0,0.0,7.6923076923076925,0.0,0.0,7.6923076923076925,7.6923076923076925,7.6923076923076925,7.6923076923076925,100.0,0.0,0.0,0.0,0.0,0.0,0.0,14
그렇지만 헤겔은 설령 개별적인 관점에서 플라톤을 오해하고 있다고 하더라도 결국 전체로서는 플라톤을 바르게 이해하고 있는 것은 아닐까?,259_1.conllu,1,18,18.0,3.3529411764705883,5.555555555555555,0.0,22.22222222222222,5.555555555555555,5.555555555555555,0.0,0.0,22.22222222222222,0.0,0.0,0.0,5.555555555555555,5.555555555555555,5.555555555555555,22.22222222222222,0.8235294117647058,4.0,0.0,1.25,25.0,25.0,50.0,0.0,0.0,0.0,0.0,5.0,4.5,16.0,3.875,16,0,0,0.0,0.0,100.0,0.0,11.11111111111111,11.11111111111111,5.555555555555555,0.0,0.0,11.11111111111111,0.0,5.555555555555555,5.555555555555555,0.0,0.0,0.0,0.0,5.555555555555555,0.0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,5.555555555555555,5.555555555555555,0.0,0.0,0.0,5.555555555555555,5.555555555555555,5.555555555555555,0.0,100.0,0.0,100.0,1.3333333333333333,66.66666666666667,33.333333333333336,259
그런데 이 오사카박람회장의 한 켠에 베트남전에서 악명을 떨친 고형배가 전시되었다면?,189_1.conllu,1,11,11.0,3.6,0.0,0.0,18.181818181818183,0.0,9.090909090909092,9.090909090909092,0.0,18.181818181818183,9.090909090909092,0.0,0.0,9.090909090909092,9.090909090909092,0.0,18.181818181818183,0.7,2.0,100.0,2.5,0.0,0.0,50.0,50.0,0.0,0.0,0.0,5.0,5.5,9.0,2.6666666666666665,9,0,0,100.0,0.0,100.0,0.0,9.090909090909092,18.181818181818183,0.0,0.0,0.0,0.0,0.0,9.090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,9.090909090909092,0.0,9.090909090909092,0.0,0.0,0.0,0.0,0.0,9.090909090909092,9.090909090909092,9.090909090909092,0.0,9.090909090909092,9.090909090909092,0.0,50.0,50.0,0.0,100.0,1.0,100.0,0.0,189
그런데 그렇게 선언된 지 4년이 지난 1941년 브레히트는 소련의 유혈테러 통치에 대해 시를 쓰고 있지 않은가?,60_1.conllu,1,17,17.0,2.875,0.0,0.0,5.882352941176471,11.764705882352942,5.882352941176471,0.0,0.0,23.529411764705884,5.882352941176471,0.0,0.0,11.764705882352942,5.882352941176471,11.764705882352942,17.647058823529413,0.625,3.0,100.0,2.6666666666666665,0.0,33.333333333333336,33.333333333333336,0.0,0.0,33.333333333333336,0.0,5.0,5.666666666666667,13.0,2.7333333333333334,13,0,0,100.0,0.0,100.0,0.0,11.764705882352942,0.0,11.764705882352942,0.0,0.0,11.764705882352942,0.0,5.882352941176471,5.882352941176471,5.882352941176471,0.0,0.0,0.0,0.0,0.0,0.0,5.882352941176471,0.0,0.0,0.0,0.0,5.882352941176471,5.882352941176471,0.0,5.882352941176471,5.882352941176471,5.882352941176471,5.882352941176471,5.882352941176471,33.333333333333336,66.66666666666667,0.0,100.0,1.0,100.0,0.0,60
그러나 이게 과연 사실일까?,146_1.conllu,1,5,5.0,2.75,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,20.0,0.5,1.0,100.0,3.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,5.0,3.0,2.0,3,0,0,0.0,0.0,100.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,20.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,146
그러면 이 두 게임에서 장종훈 선수의 타율은 얼마일까?,143_1.conllu,1,9,9.0,2.75,0.0,0.0,11.11111111111111,0.0,11.11111111111111,11.11111111111111,0.0,22.22222222222222,11.11111111111111,0.0,0.0,11.11111111111111,11.11111111111111,0.0,11.11111111111111,0.625,1.0,100.0,3.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,3.0,9.0,7.0,2.4285714285714284,7,0,0,0.0,0.0,0.0,0.0,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,11.11111111111111,0.0,11.11111111111111,0.0,0.0,0.0,0.0,11.11111111111111,0.0,11.11111111111111,0.0,0.0,0.0,0.0,11.11111111111111,0.0,11.11111111111111,0.0,0.0,11.11111111111111,11.11111111111111,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,143
그럼 광주에서 미국의 어떤 행태가 그러한 심오한 인식의 변화를 초래한 것인가?,98_1.conllu,1,12,12.0,2.909090909090909,0.0,0.0,8.333333333333334,0.0,8.333333333333334,8.333333333333334,0.0,25.0,0.0,0.0,0.0,8.333333333333334,8.333333333333334,0.0,33.333333333333336,0.8181818181818182,4.0,100.0,1.0,75.0,0.0,0.0,0.0,25.0,0.0,0.0,3.0,3.0,9.0,3.1,9,0,0,100.0,0.0,100.0,0.0,0.0,8.333333333333334,0.0,16.666666666666668,0.0,8.333333333333334,0.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,8.333333333333334,0.0,8.333333333333334,0.0,8.333333333333334,8.333333333333334,0.0,50.0,50.0,100.0,0.0,1.0,100.0,0.0,98
우리 정부의 능력으로는 도저히 할 수 없는 일도 해낼 수 있다고 말도 안되는 헛소리를 하는 사람이 대통령이 돼서 되겠습니까?,25_1.conllu,1,20,20.0,2.631578947368421,5.0,0.0,15.0,5.0,0.0,0.0,0.0,35.0,0.0,0.0,5.0,0.0,5.0,5.0,25.0,0.8421052631578947,5.0,100.0,1.0,20.0,60.0,20.0,0.0,0.0,0.0,0.0,8.0,4.0,7.0,1.8333333333333333,7,0,0,100.0,0.0,100.0,0.0,15.0,10.0,5.0,0.0,0.0,10.0,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,0.0,5.0,5.0,0.0,25.0,75.0,0.0,100.0,1.0,100.0,0.0,25
