sentence,Filename,n_sentences,n_tokens,tokens_per_sent,char_per_tok,upos_dist_ADJ,upos_dist_ADP,upos_dist_ADV,upos_dist_AUX,upos_dist_CCONJ,upos_dist_DET,upos_dist_INTJ,upos_dist_NOUN,upos_dist_NUM,upos_dist_PART,upos_dist_PRON,upos_dist_PROPN,upos_dist_PUNCT,upos_dist_SCONJ,upos_dist_SYM,upos_dist_VERB,upos_dist_X,lexical_density,verbs_tense_dist_Past,verbs_tense_dist_Pres,verbs_mood_dist_Imp,verbs_mood_dist_Ind,verbs_form_dist_Fin,verbs_form_dist_Ger,verbs_form_dist_Inf,verbs_form_dist_Part,verbs_num_pers_dist_+,verbs_num_pers_dist_Sing+3,aux_tense_dist_Past,aux_tense_dist_Pres,aux_mood_dist_Ind,aux_form_dist_Fin,aux_form_dist_Inf,aux_num_pers_dist_+,aux_num_pers_dist_Sing+1,aux_num_pers_dist_Sing+3,verbal_head_per_sent,verbal_root_perc,avg_verb_edges,verb_edges_dist_0,verb_edges_dist_1,verb_edges_dist_2,verb_edges_dist_3,verb_edges_dist_4,verb_edges_dist_5,verb_edges_dist_6,avg_max_depth,avg_token_per_clause,avg_max_links_len,avg_links_len,max_links_len,avg_prepositional_chain_len,n_prepositional_chains,prep_dist_1,prep_dist_2,obj_pre,obj_post,subj_pre,subj_post,dep_dist_acl,dep_dist_acl:relcl,dep_dist_advcl,dep_dist_advmod,dep_dist_amod,dep_dist_appos,dep_dist_aux,dep_dist_aux:pass,dep_dist_case,dep_dist_cc,dep_dist_ccomp,dep_dist_compound,dep_dist_compound:prt,dep_dist_conj,dep_dist_cop,dep_dist_csubj,dep_dist_det,dep_dist_det:predet,dep_dist_discourse,dep_dist_fixed,dep_dist_flat,dep_dist_iobj,dep_dist_mark,dep_dist_nmod,dep_dist_nmod:npmod,dep_dist_nmod:poss,dep_dist_nsubj,dep_dist_nsubj:pass,dep_dist_nummod,dep_dist_obj,dep_dist_obl,dep_dist_obl:npmod,dep_dist_obl:tmod,dep_dist_parataxis,dep_dist_punct,dep_dist_root,dep_dist_xcomp,principal_proposition_dist,subordinate_proposition_dist,subordinate_post,subordinate_pre,avg_subordinate_chain_len,subordinate_dist_1,subordinate_dist_2,subordinate_dist_3,base_number
How much does it cost to buy a Big Mac meal in your area?,214_1.conllu,1,15,15.0,3.071428571428572,6.666666666666667,6.666666666666667,6.666666666666667,6.666666666666667,0.0,6.666666666666667,0.0,13.333333333333334,0.0,6.666666666666667,13.333333333333334,13.333333333333334,6.666666666666667,0.0,0.0,13.333333333333334,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,2.0,100.0,3.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,3.0,7.5,7.0,2.3076923076923075,7,0.0,0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,13.333333333333334,0.0,0.0,6.666666666666667,0.0,6.666666666666667,0.0,0.0,13.333333333333334,0.0,0.0,0.0,0.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,6.666666666666667,0.0,0.0,6.666666666666667,6.666666666666667,0.0,0.0,6.666666666666667,6.666666666666667,0.0,0.0,0.0,6.666666666666667,6.666666666666667,6.666666666666667,50.0,50.0,100.0,0.0,1.0,100.0,0.0,0.0,214
How's your family?,53_1.conllu,1,5,5.0,3.75,0.0,0.0,20.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,1.6666666666666667,3,0.0,0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53
What cleaners should I use for dusting around my parakeet?,77_1.conllu,1,11,11.0,4.8,0.0,9.090909090909092,0.0,9.090909090909092,0.0,9.090909090909092,0.0,18.181818181818183,0.0,0.0,18.181818181818183,0.0,9.090909090909092,9.090909090909092,0.0,18.181818181818183,0.0,0.4,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,2.0,100.0,2.5,0.0,0.0,50.0,50.0,0.0,0.0,0.0,3.0,5.5,3.0,1.7777777777777777,3,0.0,0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,9.090909090909092,0.0,0.0,0.0,9.090909090909092,0.0,9.090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.090909090909092,0.0,0.0,0.0,0.0,0.0,9.090909090909092,0.0,0.0,9.090909090909092,9.090909090909092,0.0,0.0,9.090909090909092,9.090909090909092,0.0,0.0,0.0,9.090909090909092,9.090909090909092,0.0,50.0,50.0,100.0,0.0,1.0,100.0,0.0,0.0,77
How long to save up for a canon t3i?,81_1.conllu,1,10,10.0,3.0,0.0,20.0,20.0,0.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,10.0,10.0,0.0,0.0,10.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,4.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2.0,10.0,5.0,2.0,5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81
What are good places to eat brunch at? ?,103_1.conllu,1,10,10.0,3.75,10.0,10.0,0.0,10.0,0.0,0.0,0.0,20.0,0.0,10.0,10.0,0.0,20.0,0.0,0.0,10.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,2.0,100.0,3.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.0,5.0,3.0,1.7142857142857142,3,0.0,0,0.0,0.0,0.0,100.0,100.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,20.0,10.0,0.0,50.0,50.0,100.0,0.0,1.0,100.0,0.0,0.0,103
How come no one bothers to ask any questions in this section?,219_1.conllu,1,13,13.0,4.083333333333333,0.0,7.6923076923076925,15.384615384615383,0.0,0.0,15.384615384615383,0.0,23.07692307692308,7.6923076923076925,7.6923076923076925,0.0,0.0,7.6923076923076925,0.0,0.0,15.384615384615383,0.0,0.5833333333333334,0.0,0.0,100.0,0.0,50.0,0.0,50.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,2.5,0.0,0.0,50.0,50.0,0.0,0.0,0.0,4.0,6.5,10.0,2.363636363636364,10,0.0,0,0.0,0.0,0.0,100.0,0.0,0.0,7.6923076923076925,0.0,0.0,15.384615384615383,0.0,0.0,0.0,0.0,7.6923076923076925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.384615384615383,0.0,0.0,0.0,0.0,0.0,7.6923076923076925,0.0,0.0,0.0,0.0,0.0,7.6923076923076925,15.384615384615383,7.6923076923076925,0.0,0.0,0.0,7.6923076923076925,7.6923076923076925,0.0,50.0,50.0,100.0,0.0,1.0,100.0,0.0,0.0,219
Why is it stil doing this even though I don't have the other phone connected?,85_1.conllu,1,17,17.0,3.875,5.882352941176471,0.0,17.647058823529413,11.764705882352942,0.0,5.882352941176471,0.0,5.882352941176471,0.0,5.882352941176471,17.647058823529413,0.0,5.882352941176471,5.882352941176471,0.0,17.647058823529413,0.0,0.5,100.0,0.0,0.0,0.0,0.0,33.333333333333336,33.333333333333336,33.333333333333336,0.0,0.0,0.0,100.0,100.0,100.0,0.0,50.0,0.0,50.0,3.0,100.0,3.6666666666666665,33.333333333333336,0.0,0.0,0.0,0.0,33.333333333333336,33.333333333333336,3.0,5.666666666666667,7.0,2.8666666666666667,7,0.0,0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,5.882352941176471,23.529411764705884,5.882352941176471,0.0,11.764705882352942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.882352941176471,0.0,0.0,0.0,0.0,0.0,5.882352941176471,0.0,0.0,0.0,11.764705882352942,0.0,0.0,11.764705882352942,0.0,0.0,0.0,0.0,5.882352941176471,5.882352941176471,5.882352941176471,33.333333333333336,66.66666666666667,100.0,0.0,2.0,0.0,100.0,0.0,85
What could it be?,233_1.conllu,1,5,5.0,3.25,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,20.0,0.0,0.0,20.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,1.0,100.0,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,2.0,3,0.0,0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233
How about empanadas arabes or other empanadas from that area of Argentina?,180_1.conllu,1,13,13.0,5.166666666666667,7.6923076923076925,23.07692307692308,7.6923076923076925,0.0,7.6923076923076925,7.6923076923076925,0.0,30.76923076923077,0.0,0.0,0.0,7.6923076923076925,7.6923076923076925,0.0,0.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,2.1818181818181817,6,2.0,1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6923076923076925,0.0,0.0,0.0,23.07692307692308,7.6923076923076925,0.0,7.6923076923076925,0.0,7.6923076923076925,0.0,0.0,7.6923076923076925,0.0,0.0,0.0,0.0,0.0,0.0,15.384615384615383,0.0,0.0,0.0,0.0,0.0,0.0,7.6923076923076925,0.0,0.0,0.0,7.6923076923076925,7.6923076923076925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180
What justifies this extraordinary mistreatment?,68_1.conllu,1,6,6.0,8.4,16.666666666666668,0.0,0.0,0.0,0.0,16.666666666666668,0.0,16.666666666666668,0.0,0.0,16.666666666666668,0.0,16.666666666666668,0.0,0.0,16.666666666666668,0.0,0.6,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2.0,6.0,3.0,1.75,3,0.0,0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0.0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,16.666666666666668,16.666666666666668,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68
Which rat cage is better?,101_1.conllu,1,6,6.0,4.0,16.666666666666668,0.0,0.0,16.666666666666668,0.0,16.666666666666668,0.0,33.333333333333336,0.0,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,2.0,1.5,2,0.0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0.0,0.0,16.666666666666668,0.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,16.666666666666668,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101
How can i get Weed in Auckland?,182_1.conllu,1,8,8.0,3.4285714285714284,0.0,12.5,12.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,12.5,25.0,12.5,0.0,0.0,12.5,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,1.0,100.0,4.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2.0,8.0,3.0,1.8333333333333333,3,0.0,0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,12.5,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,12.5,12.5,0.0,0.0,0.0,12.5,12.5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182
What is the best place to get discounts for San Francisco restaurants?,237_1.conllu,1,13,13.0,4.833333333333333,7.6923076923076925,7.6923076923076925,0.0,7.6923076923076925,0.0,7.6923076923076925,0.0,23.07692307692308,0.0,7.6923076923076925,7.6923076923076925,15.384615384615383,7.6923076923076925,0.0,0.0,7.6923076923076925,0.0,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,2.0,100.0,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,6.0,6.5,4.0,2.0,4,1.0,1,100.0,0.0,0.0,100.0,0.0,100.0,7.6923076923076925,0.0,0.0,0.0,7.6923076923076925,0.0,0.0,0.0,7.6923076923076925,0.0,0.0,7.6923076923076925,0.0,0.0,7.6923076923076925,0.0,7.6923076923076925,0.0,0.0,0.0,7.6923076923076925,0.0,7.6923076923076925,7.6923076923076925,0.0,0.0,7.6923076923076925,0.0,0.0,7.6923076923076925,0.0,0.0,0.0,0.0,7.6923076923076925,7.6923076923076925,0.0,50.0,50.0,100.0,0.0,1.0,100.0,0.0,0.0,237
How much should I be looking at for horse transportation?,118_1.conllu,1,11,11.0,4.7,9.090909090909092,18.181818181818183,9.090909090909092,18.181818181818183,0.0,0.0,0.0,18.181818181818183,0.0,0.0,9.090909090909092,0.0,9.090909090909092,0.0,0.0,9.090909090909092,0.0,0.5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,100.0,0.0,0.0,1.0,100.0,4.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2.0,11.0,4.0,2.111111111111111,4,0.0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,18.181818181818183,0.0,0.0,18.181818181818183,0.0,9.090909090909092,0.0,0.0,9.090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.090909090909092,0.0,0.0,0.0,18.181818181818183,0.0,0.0,0.0,9.090909090909092,9.090909090909092,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118
What sort of Hotel could I expect to find in New Delhi/Agra/Varanasi for rs500 per night?,122_1.conllu,1,22,22.0,3.736842105263158,0.0,18.181818181818183,0.0,4.545454545454546,0.0,4.545454545454546,0.0,13.636363636363637,4.545454545454546,4.545454545454546,4.545454545454546,18.181818181818183,13.636363636363637,0.0,4.545454545454546,9.090909090909092,0.0,0.4736842105263157,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,2.0,100.0,3.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,4.0,11.0,9.0,2.333333333333333,9,1.0,2,100.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.545454545454546,0.0,18.181818181818183,9.090909090909092,0.0,4.545454545454546,0.0,9.090909090909092,0.0,0.0,4.545454545454546,0.0,0.0,0.0,0.0,0.0,4.545454545454546,9.090909090909092,0.0,0.0,4.545454545454546,0.0,4.545454545454546,4.545454545454546,9.090909090909092,0.0,0.0,0.0,4.545454545454546,4.545454545454546,4.545454545454546,50.0,50.0,100.0,0.0,1.0,100.0,0.0,0.0,122
How was the play?,42_1.conllu,1,5,5.0,3.25,0.0,0.0,20.0,20.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,1.6666666666666667,3,0.0,0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42
What's a few dead soldiers in comparison to keeping all those defense contractors awash in all that tax cash?,4_1.conllu,1,21,21.0,4.5,14.285714285714286,9.523809523809524,0.0,4.761904761904762,0.0,23.80952380952381,0.0,28.571428571428573,0.0,0.0,4.761904761904762,0.0,4.761904761904762,4.761904761904762,0.0,4.761904761904762,0.0,0.5,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,2.0,100.0,3.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,5.0,10.5,5.0,2.6842105263157894,5,0.0,0,0.0,0.0,0.0,100.0,100.0,0.0,4.761904761904762,0.0,0.0,0.0,9.523809523809524,0.0,0.0,0.0,9.523809523809524,0.0,0.0,9.523809523809524,0.0,0.0,4.761904761904762,0.0,14.285714285714286,9.523809523809524,0.0,0.0,0.0,0.0,4.761904761904762,0.0,0.0,0.0,4.761904761904762,0.0,0.0,4.761904761904762,9.523809523809524,0.0,0.0,0.0,4.761904761904762,4.761904761904762,4.761904761904762,50.0,50.0,100.0,0.0,1.0,100.0,0.0,0.0,4
Why don't you state it?,5_1.conllu,1,7,7.0,3.0,0.0,0.0,14.285714285714286,14.285714285714286,0.0,0.0,0.0,0.0,0.0,14.285714285714286,28.571428571428573,0.0,14.285714285714286,0.0,0.0,14.285714285714286,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,1.0,100.0,4.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,7.0,4.0,2.2,4,0.0,0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,28.571428571428573,0.0,0.0,14.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.285714285714286,0.0,0.0,14.285714285714286,0.0,0.0,0.0,0.0,14.285714285714286,14.285714285714286,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
How are you making out on the revised version of the LOC?,56_1.conllu,1,13,13.0,3.75,0.0,23.07692307692308,7.6923076923076925,7.6923076923076925,0.0,15.384615384615383,0.0,15.384615384615383,0.0,0.0,7.6923076923076925,0.0,7.6923076923076925,0.0,0.0,15.384615384615383,0.0,0.4166666666666667,50.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,2.0,100.0,2.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,3.0,6.5,5.0,2.1818181818181817,5,1.0,1,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,7.6923076923076925,7.6923076923076925,0.0,7.6923076923076925,0.0,15.384615384615383,0.0,0.0,0.0,7.6923076923076925,0.0,0.0,0.0,15.384615384615383,0.0,0.0,0.0,0.0,0.0,0.0,7.6923076923076925,0.0,0.0,7.6923076923076925,0.0,0.0,0.0,7.6923076923076925,0.0,0.0,0.0,7.6923076923076925,7.6923076923076925,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56
What is the problem?,96_1.conllu,1,5,5.0,4.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,1.6666666666666667,3,0.0,0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96
"Which of these do you like: McDonalds, Burger King, Taco Bell, Wendys?",177_1.conllu,1,17,17.0,4.5,0.0,5.882352941176471,0.0,5.882352941176471,0.0,0.0,5.882352941176471,0.0,0.0,0.0,17.647058823529413,29.41176470588235,29.41176470588235,0.0,0.0,5.882352941176471,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,1.0,100.0,4.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,3.0,17.0,10.0,3.090909090909091,10,1.0,1,100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.882352941176471,0.0,5.882352941176471,0.0,0.0,11.764705882352942,0.0,11.764705882352942,0.0,0.0,0.0,0.0,5.882352941176471,0.0,0.0,0.0,0.0,5.882352941176471,0.0,0.0,11.764705882352942,0.0,0.0,5.882352941176471,0.0,0.0,0.0,0.0,29.41176470588235,5.882352941176471,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177
What are really good programs for smooth crisp Black & White editing?,93_1.conllu,1,13,13.0,4.75,38.46153846153846,7.6923076923076925,7.6923076923076925,7.6923076923076925,7.6923076923076925,0.0,0.0,15.384615384615383,0.0,0.0,7.6923076923076925,0.0,7.6923076923076925,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,13.0,7.0,3.1818181818181817,7,1.0,1,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,7.6923076923076925,30.76923076923077,0.0,0.0,0.0,7.6923076923076925,7.6923076923076925,0.0,0.0,0.0,7.6923076923076925,7.6923076923076925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6923076923076925,0.0,0.0,7.6923076923076925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6923076923076925,7.6923076923076925,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93
where did you grow up?,156_1.conllu,1,6,6.0,3.4,0.0,16.666666666666668,16.666666666666668,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0.0,16.666666666666668,0.0,0.0,16.666666666666668,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,100.0,0.0,0.0,1.0,100.0,3.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,6.0,3.0,1.75,3,0.0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,16.666666666666668,0.0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,16.666666666666668,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156
"How do you run a cafe, with no refills on coffee-?",239_1.conllu,1,13,13.0,3.363636363636364,0.0,15.384615384615383,7.6923076923076925,7.6923076923076925,0.0,15.384615384615383,0.0,23.07692307692308,0.0,0.0,7.6923076923076925,0.0,15.384615384615383,0.0,0.0,7.6923076923076925,0.0,0.4545454545454545,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,1.0,100.0,4.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,3.0,13.0,6.0,2.1,6,1.0,1,100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,7.6923076923076925,0.0,0.0,7.6923076923076925,0.0,15.384615384615383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.384615384615383,0.0,0.0,0.0,0.0,0.0,0.0,7.6923076923076925,0.0,0.0,7.6923076923076925,0.0,0.0,7.6923076923076925,7.6923076923076925,0.0,0.0,0.0,15.384615384615383,7.6923076923076925,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239
What will the federal government do to prevent inflation in the housing and building market?,72_1.conllu,1,16,16.0,5.133333333333334,6.25,6.25,0.0,6.25,6.25,12.5,0.0,31.25,0.0,6.25,6.25,0.0,6.25,0.0,0.0,12.5,0.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,2.0,100.0,3.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,5.0,8.0,7.0,2.7857142857142856,7,0.0,0,0.0,0.0,50.0,50.0,100.0,0.0,0.0,0.0,6.25,0.0,6.25,0.0,6.25,0.0,6.25,6.25,0.0,6.25,0.0,6.25,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,6.25,0.0,0.0,12.5,6.25,0.0,0.0,0.0,6.25,6.25,0.0,50.0,50.0,100.0,0.0,1.0,100.0,0.0,0.0,72
