sentence,Filename,n_sentences,n_tokens,tokens_per_sent,char_per_tok,upos_dist_ADJ,upos_dist_ADP,upos_dist_ADV,upos_dist_AUX,upos_dist_CCONJ,upos_dist_INTJ,upos_dist_NOUN,upos_dist_NUM,upos_dist_PRON,upos_dist_PROPN,upos_dist_PUNCT,upos_dist_SCONJ,upos_dist_SYM,upos_dist_VERB,lexical_density,verbs_tense_dist_Past,verbs_tense_dist_Pres,verbs_mood_dist_Cnd,verbs_mood_dist_Imp,verbs_mood_dist_Ind,verbs_form_dist_Fin,verbs_form_dist_Inf,verbs_form_dist_Part,verbs_num_pers_dist_+,verbs_num_pers_dist_Plur+1,verbs_num_pers_dist_Plur+2,verbs_num_pers_dist_Plur+3,verbs_num_pers_dist_Sing+,verbs_num_pers_dist_Sing+1,verbs_num_pers_dist_Sing+2,verbs_num_pers_dist_Sing+3,aux_tense_dist_Past,aux_tense_dist_Pres,aux_mood_dist_Cnd,aux_mood_dist_Ind,aux_mood_dist_Pot,aux_form_dist_Fin,aux_form_dist_Inf,aux_form_dist_Part,aux_num_pers_dist_+,aux_num_pers_dist_Plur+1,aux_num_pers_dist_Plur+2,aux_num_pers_dist_Plur+3,aux_num_pers_dist_Sing+,aux_num_pers_dist_Sing+1,aux_num_pers_dist_Sing+2,aux_num_pers_dist_Sing+3,verbal_head_per_sent,verbal_root_perc,avg_verb_edges,verb_edges_dist_0,verb_edges_dist_1,verb_edges_dist_2,verb_edges_dist_3,verb_edges_dist_4,verb_edges_dist_5,verb_edges_dist_6,avg_max_depth,avg_token_per_clause,avg_max_links_len,avg_links_len,max_links_len,avg_prepositional_chain_len,n_prepositional_chains,prep_dist_1,obj_pre,obj_post,subj_pre,subj_post,dep_dist_acl,dep_dist_acl:relcl,dep_dist_advcl,dep_dist_advmod,dep_dist_amod,dep_dist_appos,dep_dist_aux,dep_dist_aux:pass,dep_dist_case,dep_dist_cc,dep_dist_ccomp,dep_dist_compound:nn,dep_dist_compound:prt,dep_dist_conj,dep_dist_cop,dep_dist_cop:own,dep_dist_csubj:cop,dep_dist_det,dep_dist_discourse,dep_dist_fixed,dep_dist_flat:name,dep_dist_mark,dep_dist_nmod,dep_dist_nmod:gobj,dep_dist_nmod:poss,dep_dist_nsubj,dep_dist_nsubj:cop,dep_dist_nummod,dep_dist_obj,dep_dist_obl,dep_dist_parataxis,dep_dist_punct,dep_dist_root,dep_dist_vocative,dep_dist_xcomp,dep_dist_xcomp:ds,principal_proposition_dist,subordinate_proposition_dist,subordinate_post,subordinate_pre,avg_subordinate_chain_len,subordinate_dist_1,subordinate_dist_2,subordinate_dist_3,base_number
"”Voisiko vaimosi paremmin jos pyytäisit tätä lupaa tai kertoisit, että harrastat seksiä toisen naisen kanssa?",25_1.conllu,1,18,18.0,6.133333333333334,0.0,5.555555555555555,5.555555555555555,5.555555555555555,5.555555555555555,0.0,16.666666666666668,0.0,11.11111111111111,0.0,16.666666666666668,11.11111111111111,0.0,22.22222222222222,0.5333333333333333,50.0,50.0,50.0,0.0,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,25.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4.0,100.0,2.5,0.0,0.0,50.0,50.0,0.0,0.0,0.0,5.0,4.5,4.0,1.7142857142857142,4,0.0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,5.555555555555555,5.555555555555555,0.0,0.0,5.555555555555555,0.0,5.555555555555555,5.555555555555555,5.555555555555555,0.0,0.0,5.555555555555555,0.0,0.0,0.0,11.11111111111111,0.0,0.0,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111,5.555555555555555,0.0,16.666666666666668,5.555555555555555,0.0,0.0,0.0,33.333333333333336,66.66666666666667,100.0,0.0,1.0,100.0,0.0,0.0,25
Onko kaikki se odottaminen sitten tarpeellista?,6_1.conllu,1,7,7.0,6.833333333333333,14.285714285714286,0.0,14.285714285714286,14.285714285714286,0.0,0.0,14.285714285714286,0.0,28.571428571428573,0.0,14.285714285714286,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,2.2,5,0.0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,14.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.285714285714286,0.0,0.0,28.571428571428573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.285714285714286,0.0,0.0,0.0,0.0,14.285714285714286,14.285714285714286,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
"Onko hän tai me Euroopan unionina edistynyt pyrkimyksissään saada alueen toimijat vakuuttuneiksi siitä, että kun me kannustamme heitä ryhtymään alueelliseen yhteistyöhön, kyseessä ei ole erkaantuminen Eurooppaan ja lopulta Euroopan unionin jäsenyyteen johtavalta tieltä olettaen että kaikki kriteerit täytetään ilman määräaikoja ja aikatauluja, vaan askel kohti lopulta toteutuvaa EU:n jäsenyyttä?",74_1.conllu,1,53,53.0,7.040816326530612,3.7735849056603774,3.7735849056603774,3.7735849056603774,5.660377358490566,7.547169811320755,0.0,28.30188679245283,0.0,11.320754716981131,7.547169811320755,7.547169811320755,5.660377358490566,0.0,15.09433962264151,0.6326530612244898,0.0,100.0,0.0,0.0,100.0,25.0,37.5,37.5,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,66.66666666666667,9.0,100.0,1.875,0.0,37.5,37.5,25.0,0.0,0.0,0.0,11.0,5.888888888888889,23.0,3.145833333333333,23,1.0,1,100.0,50.0,50.0,75.0,25.0,5.660377358490566,0.0,3.7735849056603774,3.7735849056603774,1.8867924528301887,0.0,3.7735849056603774,0.0,3.7735849056603774,7.547169811320755,3.7735849056603774,0.0,0.0,5.660377358490566,1.8867924528301887,0.0,0.0,1.8867924528301887,0.0,0.0,0.0,5.660377358490566,9.433962264150944,0.0,9.433962264150944,5.660377358490566,1.8867924528301887,0.0,3.7735849056603774,7.547169811320755,0.0,7.547169811320755,1.8867924528301887,0.0,1.8867924528301887,1.8867924528301887,11.11111111111111,88.88888888888889,100.0,0.0,1.8,60.0,0.0,40.0,74
"Halutaanko lelualalla mennä siihen, että kolmas osapuoli arvioi joka ainoan markkinoille tulevan lelun vai jätetäänkö asia siihen, että valmistajat ottavat takuun ja siten myös vastuun käyttämällä CE-merkintää - mihin on lisättävä vielä se, että valmistajien on voitava nykyisin voimassa olevien sääntöjen mukaan todistaa koska tahansa laajalla dokumentaatiolla, että ne käyttävät CE-merkintää oikeutetusti - vai lähdetäänkö kolmannelle tielle määrittelemällä uudessa leludirektiivissä tiettyjä lelutyyppejä, joille merkinnän myöntää kolmas osapuoli?",27_1.conllu,1,73,73.0,7.323076923076923,9.58904109589041,1.36986301369863,9.58904109589041,4.109589041095891,4.109589041095891,0.0,23.28767123287671,0.0,10.95890410958904,0.0,10.95890410958904,6.849315068493151,0.0,19.17808219178082,0.6923076923076923,0.0,100.0,0.0,0.0,100.0,42.85714285714285,42.85714285714285,14.285714285714286,50.0,0.0,0.0,33.333333333333336,0.0,0.0,0.0,16.666666666666668,0.0,100.0,0.0,100.0,0.0,66.66666666666667,0.0,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,14.0,100.0,2.4285714285714284,7.6923076923076925,15.384615384615383,23.07692307692308,30.76923076923077,15.384615384615383,0.0,7.6923076923076925,18.0,5.214285714285714,11.0,2.859375,11,0.0,0,0.0,20.0,80.0,83.33333333333333,16.666666666666668,2.73972602739726,0.0,2.73972602739726,8.219178082191782,9.58904109589041,1.36986301369863,2.73972602739726,1.36986301369863,1.36986301369863,4.109589041095891,5.47945205479452,0.0,0.0,4.109589041095891,0.0,0.0,0.0,2.73972602739726,0.0,1.36986301369863,0.0,6.849315068493151,1.36986301369863,0.0,0.0,8.219178082191782,0.0,0.0,6.849315068493151,13.6986301369863,0.0,10.95890410958904,1.36986301369863,0.0,2.73972602739726,0.0,9.090909090909092,90.9090909090909,100.0,0.0,1.4285714285714286,71.42857142857143,14.285714285714286,14.285714285714286,27
Tunnetko hänet vielä vanhanakin?,12_1.conllu,1,5,5.0,7.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,20.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,2.0,3,0.0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
Toisiko Se tällä kertaa mukanaan siunauksen vai tuhon?,84_1.conllu,1,9,9.0,5.75,0.0,0.0,11.11111111111111,0.0,11.11111111111111,0.0,33.333333333333336,0.0,22.22222222222222,0.0,11.11111111111111,0.0,0.0,11.11111111111111,0.625,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,4.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,3.0,9.0,5.0,2.4285714285714284,5,0.0,0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,11.11111111111111,0.0,0.0,0.0,11.11111111111111,0.0,0.0,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111,0.0,0.0,11.11111111111111,11.11111111111111,0.0,11.11111111111111,11.11111111111111,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84
Toimivatko kaikki jäsenvaltiot vilpittömässä mielessä Schengen-tietoja käsitellessään?,31_1.conllu,1,8,8.0,11.285714285714286,12.5,0.0,0.0,0.0,0.0,0.0,37.5,0.0,12.5,0.0,12.5,0.0,0.0,25.0,0.8571428571428571,100.0,0.0,0.0,0.0,100.0,50.0,50.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,2.5,0.0,50.0,0.0,0.0,50.0,0.0,0.0,2.0,4.0,6.0,2.5,6,0.0,0,0.0,50.0,50.0,0.0,100.0,0.0,0.0,12.5,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,25.0,12.5,0.0,12.5,12.5,0.0,0.0,0.0,50.0,50.0,100.0,0.0,1.0,100.0,0.0,0.0,31
Tai haluaisitko kokea millaista oli neuvostoajan pioneerileirillä Tallinnassa?,139_1.conllu,1,9,9.0,8.75,11.11111111111111,0.0,0.0,11.11111111111111,11.11111111111111,0.0,22.22222222222222,0.0,0.0,11.11111111111111,11.11111111111111,0.0,0.0,22.22222222222222,0.75,0.0,0.0,100.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3.0,100.0,1.5,0.0,50.0,50.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,1.2857142857142858,3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111,11.11111111111111,0.0,0.0,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111,0.0,11.11111111111111,0.0,0.0,0.0,0.0,11.11111111111111,0.0,11.11111111111111,11.11111111111111,0.0,11.11111111111111,0.0,33.333333333333336,66.66666666666667,100.0,0.0,2.0,0.0,100.0,0.0,139
Pitäisikö varsinaissuomalaisia ammattioppilaitoksia yhdistää?,23_1.conllu,1,5,5.0,14.25,20.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.75,0.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,100.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,1.6666666666666667,3,0.0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23
annetaanko koneiden jyskyttää puoliteholla kunnes teknikko on lennätetty paikalle?,125_1.conllu,1,10,10.0,8.11111111111111,0.0,0.0,0.0,10.0,0.0,0.0,40.0,0.0,0.0,0.0,10.0,10.0,0.0,30.0,0.7777777777777778,0.0,100.0,0.0,0.0,100.0,33.333333333333336,33.333333333333336,33.333333333333336,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3.0,100.0,2.6666666666666665,0.0,0.0,66.66666666666667,0.0,33.333333333333336,0.0,0.0,2.0,3.333333333333333,7.0,2.25,7,0.0,0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,20.0,0.0,10.0,10.0,0.0,0.0,10.0,33.333333333333336,66.66666666666667,100.0,0.0,1.0,100.0,0.0,0.0,125
Siis mitä et usko?,110_1.conllu,1,5,5.0,3.5,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,20.0,0.5,0.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,2.0,3,0.0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110
Menikö se ylös vai alas?,89_1.conllu,1,6,6.0,3.8,0.0,0.0,33.333333333333336,0.0,16.666666666666668,0.0,0.0,0.0,16.666666666666668,0.0,16.666666666666668,0.0,0.0,16.666666666666668,0.6,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,3.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.0,6.0,4.0,2.0,4,0.0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,16.666666666666668,16.666666666666668,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89
Voiko pukua käyttää häissä tai lakkiaisissa?,128_1.conllu,1,7,7.0,6.333333333333333,0.0,0.0,0.0,14.285714285714286,14.285714285714286,0.0,42.85714285714285,0.0,0.0,0.0,14.285714285714286,0.0,0.0,14.285714285714286,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,100.0,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,3.0,7.0,2.0,1.4,2,0.0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.285714285714286,0.0,0.0,14.285714285714286,0.0,0.0,0.0,14.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.285714285714286,14.285714285714286,0.0,14.285714285714286,14.285714285714286,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128
"Tulipa tällänen väli stoori kirjotettua kesken matikan tunnin, kertokaa mitä ootte mieltä ja että pitäskö tälle seurata jatkoa? :DD",80_1.conllu,1,21,21.0,5.842105263157895,4.761904761904762,4.761904761904762,0.0,4.761904761904762,4.761904761904762,0.0,28.571428571428573,0.0,9.523809523809524,0.0,9.523809523809524,4.761904761904762,4.761904761904762,23.80952380952381,0.631578947368421,50.0,50.0,0.0,33.333333333333336,66.66666666666667,60.0,20.0,20.0,0.0,0.0,66.66666666666667,0.0,33.333333333333336,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,5.0,100.0,2.6,0.0,20.0,20.0,40.0,20.0,0.0,0.0,5.0,4.2,11.0,3.2222222222222223,11,0.0,0,0.0,100.0,0.0,50.0,50.0,0.0,0.0,4.761904761904762,0.0,4.761904761904762,0.0,4.761904761904762,0.0,4.761904761904762,4.761904761904762,4.761904761904762,4.761904761904762,0.0,4.761904761904762,0.0,0.0,0.0,0.0,4.761904761904762,0.0,0.0,4.761904761904762,0.0,0.0,4.761904761904762,9.523809523809524,0.0,0.0,4.761904761904762,14.285714285714286,0.0,9.523809523809524,4.761904761904762,0.0,4.761904761904762,0.0,25.0,75.0,33.333333333333336,66.66666666666667,1.5,50.0,50.0,0.0,80
"Muistatko sinä ne kerrat, kun lahkeet olivat polviin asti märät kauppareissun jäljiltä?",75_1.conllu,1,14,14.0,6.166666666666667,7.142857142857143,7.142857142857143,7.142857142857143,7.142857142857143,0.0,0.0,28.571428571428573,0.0,14.285714285714286,0.0,14.285714285714286,7.142857142857143,0.0,7.142857142857143,0.5833333333333334,0.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2.0,100.0,3.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,3.0,7.0,10.0,3.0,10,1.0,1,100.0,0.0,100.0,50.0,50.0,0.0,0.0,7.142857142857143,7.142857142857143,0.0,0.0,0.0,0.0,7.142857142857143,0.0,0.0,0.0,0.0,0.0,7.142857142857143,0.0,0.0,7.142857142857143,0.0,0.0,0.0,7.142857142857143,7.142857142857143,0.0,7.142857142857143,7.142857142857143,7.142857142857143,0.0,7.142857142857143,0.0,0.0,14.285714285714286,7.142857142857143,0.0,0.0,0.0,50.0,50.0,100.0,0.0,1.0,100.0,0.0,0.0,75
"Vai siksi, että emme ole sinut vartalomme tai halumme kanssa?",58_1.conllu,1,12,12.0,5.0,0.0,8.333333333333334,16.666666666666668,16.666666666666668,16.666666666666668,0.0,16.666666666666668,0.0,0.0,0.0,16.666666666666668,8.333333333333334,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,5.0,2.111111111111111,5,1.0,1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,8.333333333333334,16.666666666666668,8.333333333333334,0.0,0.0,8.333333333333334,8.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,8.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,8.333333333333334,0.0,0.0,0.0,0.0,100.0,100.0,0.0,1.0,100.0,0.0,0.0,58
Suostutteko keskustapuolueen uudeksi puheenjohtajaksi?,116_1.conllu,1,5,5.0,12.5,20.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,1.0,0.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,2.0,3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,20.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116
Entä olinko jo ostanut jotain jouluruokia?,106_1.conllu,1,7,7.0,6.0,0.0,0.0,28.571428571428573,14.285714285714286,0.0,0.0,14.285714285714286,0.0,14.285714285714286,0.0,14.285714285714286,0.0,0.0,14.285714285714286,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,100.0,3.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.0,7.0,3.0,1.8,3,0.0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,28.571428571428573,0.0,0.0,14.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.285714285714286,0.0,0.0,14.285714285714286,14.285714285714286,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106
Onko onni ollut tänään myötä?,133_1.conllu,1,6,6.0,4.8,0.0,0.0,33.333333333333336,33.333333333333336,0.0,0.0,16.666666666666668,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,4.0,2.5,4,0.0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,16.666666666666668,0.0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,16.666666666666668,16.666666666666668,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133
Urheiluosastolle vai ulko-ovelle?,90_1.conllu,1,4,4.0,10.0,0.0,0.0,0.0,0.0,25.0,0.0,50.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.5,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90
Onko sinne pitkä matka?,127_1.conllu,1,5,5.0,4.75,20.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,1.0,0.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,1.6666666666666667,3,0.0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127
