sentence,Filename,n_sentences,n_tokens,tokens_per_sent,char_per_tok,upos_dist_ADJ,upos_dist_ADP,upos_dist_ADV,upos_dist_AUX,upos_dist_CCONJ,upos_dist_INTJ,upos_dist_NOUN,upos_dist_NUM,upos_dist_PRON,upos_dist_PROPN,upos_dist_PUNCT,upos_dist_SCONJ,upos_dist_SYM,upos_dist_VERB,upos_dist_X,lexical_density,verbs_tense_dist_Past,verbs_tense_dist_Pres,verbs_mood_dist_Cnd,verbs_mood_dist_Imp,verbs_mood_dist_Ind,verbs_mood_dist_Pot,verbs_form_dist_Fin,verbs_form_dist_Inf,verbs_form_dist_Part,verbs_num_pers_dist_+,verbs_num_pers_dist_Plur+1,verbs_num_pers_dist_Plur+2,verbs_num_pers_dist_Plur+3,verbs_num_pers_dist_Sing+,verbs_num_pers_dist_Sing+1,verbs_num_pers_dist_Sing+2,verbs_num_pers_dist_Sing+3,aux_tense_dist_Past,aux_tense_dist_Pres,aux_mood_dist_Cnd,aux_mood_dist_Ind,aux_mood_dist_Pot,aux_form_dist_Fin,aux_form_dist_Inf,aux_form_dist_Part,aux_num_pers_dist_+,aux_num_pers_dist_Plur+1,aux_num_pers_dist_Plur+2,aux_num_pers_dist_Plur+3,aux_num_pers_dist_Sing+,aux_num_pers_dist_Sing+1,aux_num_pers_dist_Sing+2,aux_num_pers_dist_Sing+3,verbal_head_per_sent,verbal_root_perc,avg_verb_edges,verb_edges_dist_0,verb_edges_dist_1,verb_edges_dist_2,verb_edges_dist_3,verb_edges_dist_4,verb_edges_dist_5,verb_edges_dist_6,avg_max_depth,avg_token_per_clause,avg_max_links_len,avg_links_len,max_links_len,avg_prepositional_chain_len,n_prepositional_chains,prep_dist_1,obj_pre,obj_post,subj_pre,subj_post,dep_dist_acl,dep_dist_acl:relcl,dep_dist_advcl,dep_dist_advmod,dep_dist_amod,dep_dist_appos,dep_dist_aux,dep_dist_aux:pass,dep_dist_case,dep_dist_cc,dep_dist_ccomp,dep_dist_compound:nn,dep_dist_compound:prt,dep_dist_conj,dep_dist_cop,dep_dist_cop:own,dep_dist_csubj,dep_dist_det,dep_dist_discourse,dep_dist_fixed,dep_dist_flat,dep_dist_flat:foreign,dep_dist_flat:name,dep_dist_mark,dep_dist_nmod,dep_dist_nmod:gobj,dep_dist_nmod:poss,dep_dist_nsubj,dep_dist_nsubj:cop,dep_dist_nummod,dep_dist_obj,dep_dist_obl,dep_dist_orphan,dep_dist_parataxis,dep_dist_punct,dep_dist_root,dep_dist_vocative,dep_dist_xcomp,dep_dist_xcomp:ds,principal_proposition_dist,subordinate_proposition_dist,subordinate_post,subordinate_pre,avg_subordinate_chain_len,subordinate_dist_1,subordinate_dist_2,subordinate_dist_3,subordinate_dist_4,base_number
Ranskan AAA uhattuna?,239_1.conllu,1,4,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,25.0,25.0,0.0,0.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,1.0,1,0.0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239
"Miksi emme kehitä taitojamme seksin alueella, jotta pystyisimme tyydyttämään kumppanimme?",72_1.conllu,1,12,12.0,7.8,0.0,0.0,8.333333333333334,8.333333333333334,0.0,0.0,33.333333333333336,0.0,0.0,0.0,16.666666666666668,8.333333333333334,0.0,25.0,0.0,0.8,0.0,100.0,50.0,0.0,50.0,0.0,66.66666666666667,33.333333333333336,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,100.0,2.0,0.0,33.333333333333336,33.333333333333336,33.333333333333336,0.0,0.0,0.0,3.0,4.0,6.0,1.7777777777777777,6,0.0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,8.333333333333334,8.333333333333334,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,8.333333333333334,0.0,8.333333333333334,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,16.666666666666668,8.333333333333334,0.0,8.333333333333334,0.0,33.333333333333336,66.66666666666667,100.0,0.0,2.0,0.0,100.0,0.0,0.0,72
"- Opettaja, missä sä oikein olet töissä?",59_1.conllu,1,9,9.0,5.166666666666667,0.0,0.0,11.11111111111111,11.11111111111111,0.0,0.0,22.22222222222222,0.0,22.22222222222222,0.0,33.333333333333336,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,6.0,3.2,6,0.0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11111111111111,0.0,0.0,11.11111111111111,0.0,0.0,33.333333333333336,11.11111111111111,11.11111111111111,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59
– Missä lapset ovat?,149_1.conllu,1,5,5.0,5.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,20.0,0.0,40.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,1.5,2,0.0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149
Sä et jaksa sitä nyt?,137_1.conllu,1,6,6.0,3.2,0.0,0.0,16.666666666666668,16.666666666666668,0.0,0.0,0.0,0.0,33.333333333333336,0.0,16.666666666666668,0.0,0.0,16.666666666666668,0.0,0.4,0.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,100.0,3.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,6.0,2.0,1.5,2,0.0,0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,16.666666666666668,0.0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0.0,0.0,16.666666666666668,0.0,0.0,0.0,16.666666666666668,16.666666666666668,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137
Kenen toimesta tämä on tehty?,186_1.conllu,1,6,6.0,4.8,0.0,0.0,0.0,16.666666666666668,0.0,0.0,16.666666666666668,0.0,33.333333333333336,0.0,16.666666666666668,0.0,0.0,16.666666666666668,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,100.0,3.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,2.0,6.0,3.0,1.75,3,0.0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,16.666666666666668,16.666666666666668,0.0,0.0,16.666666666666668,16.666666666666668,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186
"Erittäin simppeliä, kellään ei liene kysyttävää?",225_1.conllu,1,8,8.0,6.833333333333333,12.5,0.0,12.5,25.0,0.0,0.0,12.5,0.0,12.5,0.0,25.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,1.8,3,0.0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,12.5,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,25.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225
"Mitä sinulla nyt voisi hätänä olla, vakavasti, terveellä nuorella ihmisellä?",109_1.conllu,1,13,13.0,6.4,15.384615384615383,0.0,15.384615384615383,15.384615384615383,0.0,0.0,15.384615384615383,0.0,15.384615384615383,0.0,23.07692307692308,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,3.333333333333333,10,0.0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,15.384615384615383,15.384615384615383,0.0,7.6923076923076925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6923076923076925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6923076923076925,0.0,0.0,0.0,7.6923076923076925,0.0,0.0,7.6923076923076925,0.0,0.0,23.07692307692308,7.6923076923076925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109
Kukakohan sen sanoi?,179_1.conllu,1,4,4.0,5.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,25.0,0.0,0.0,25.0,0.0,0.3333333333333333,100.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,1.5,2,0.0,0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,25.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179
Miksei mulla ole?,117_1.conllu,1,5,5.0,3.75,0.0,0.0,20.0,40.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.3333333333333333,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117
- Mikä ei toimi?,135_1.conllu,1,5,5.0,3.6666666666666665,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,40.0,0.0,0.0,20.0,0.0,0.3333333333333333,0.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,100.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,1.5,2,0.0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135
"“Mitä tarkoitit kun sanoit, että veitsi on käytännöllisesti katsoen puhdas?",44_1.conllu,1,13,13.0,6.3,0.0,0.0,15.384615384615383,7.6923076923076925,0.0,0.0,7.6923076923076925,0.0,7.6923076923076925,0.0,23.07692307692308,15.384615384615383,0.0,23.07692307692308,0.0,0.6,100.0,0.0,0.0,0.0,100.0,0.0,66.66666666666667,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4.0,100.0,1.6666666666666667,0.0,33.333333333333336,66.66666666666667,0.0,0.0,0.0,0.0,4.0,3.25,7.0,2.7777777777777777,7,0.0,0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,15.384615384615383,7.6923076923076925,0.0,0.0,0.0,0.0,0.0,0.0,7.6923076923076925,0.0,0.0,0.0,7.6923076923076925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.384615384615383,0.0,0.0,0.0,0.0,7.6923076923076925,0.0,7.6923076923076925,0.0,0.0,0.0,23.07692307692308,7.6923076923076925,0.0,0.0,0.0,25.0,75.0,100.0,0.0,3.0,0.0,0.0,100.0,0.0,44
säet jaksa paskaa?,138_1.conllu,1,4,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,25.0,0.0,0.0,50.0,0.0,1.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,1.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1,0.0,0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,25.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,50.0,50.0,0.0,100.0,1.0,100.0,0.0,0.0,0.0,138
Mitä jos se alkaa kysymään enemmän tyttöystävästä jota minulla ei koskaan ollut?,130_1.conllu,1,13,13.0,5.666666666666667,0.0,0.0,15.384615384615383,15.384615384615383,0.0,0.0,7.6923076923076925,0.0,30.76923076923077,0.0,7.6923076923076925,7.6923076923076925,0.0,15.384615384615383,0.0,0.4166666666666667,0.0,100.0,0.0,0.0,100.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.0,100.0,3.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,4.0,6.5,3.0,1.7272727272727273,3,0.0,0,0.0,100.0,0.0,100.0,0.0,0.0,7.6923076923076925,0.0,15.384615384615383,0.0,0.0,7.6923076923076925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6923076923076925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6923076923076925,0.0,0.0,0.0,7.6923076923076925,0.0,0.0,7.6923076923076925,15.384615384615383,0.0,0.0,7.6923076923076925,7.6923076923076925,0.0,7.6923076923076925,0.0,50.0,50.0,100.0,0.0,1.0,100.0,0.0,0.0,0.0,130
"Muistat kai Tuula Tillaeuksen, joka voitti laulukisoja jo 60-luvulla?",208_1.conllu,1,11,11.0,6.555555555555555,0.0,0.0,18.181818181818183,0.0,0.0,0.0,18.181818181818183,0.0,9.090909090909092,18.181818181818183,18.181818181818183,0.0,0.0,18.181818181818183,0.0,0.8888888888888888,50.0,50.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,2.5,0.0,0.0,50.0,50.0,0.0,0.0,0.0,4.0,5.5,4.0,1.75,4,0.0,0,0.0,0.0,100.0,100.0,0.0,0.0,9.090909090909092,0.0,18.181818181818183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.090909090909092,0.0,0.0,0.0,0.0,9.090909090909092,0.0,0.0,18.181818181818183,9.090909090909092,0.0,0.0,18.181818181818183,9.090909090909092,0.0,0.0,0.0,50.0,50.0,100.0,0.0,1.0,100.0,0.0,0.0,0.0,208
Miksi emme pidä seksuaalielämäämme usein kovinkaan hyvänä?,70_1.conllu,1,8,8.0,7.285714285714286,12.5,0.0,37.5,12.5,0.0,0.0,12.5,0.0,0.0,0.0,12.5,0.0,0.0,12.5,0.0,0.8571428571428571,0.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,4.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,2.0,8.0,4.0,1.8333333333333333,4,0.0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,37.5,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,12.5,12.5,0.0,12.5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70
"Mistä johtuu, että urheilukalastus on nyt niin pinnalla?",201_1.conllu,1,10,10.0,5.875,0.0,0.0,20.0,10.0,0.0,0.0,20.0,0.0,10.0,0.0,20.0,10.0,0.0,10.0,0.0,0.625,0.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.0,100.0,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2.0,5.0,7.0,3.2857142857142856,7,0.0,0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,20.0,10.0,0.0,0.0,0.0,50.0,50.0,100.0,0.0,1.0,100.0,0.0,0.0,0.0,201
Mitä muuta se on kuin lempiviinin tai -oluen hankkiminen lempiruuan seuraksi?,22_1.conllu,1,12,12.0,6.0,0.0,0.0,0.0,8.333333333333334,8.333333333333334,0.0,41.66666666666666,0.0,25.0,0.0,8.333333333333334,8.333333333333334,0.0,0.0,0.0,0.4545454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,7.0,2.7,7,0.0,0,0.0,100.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,8.333333333333334,8.333333333333334,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,0.0,8.333333333333334,8.333333333333334,8.333333333333334,8.333333333333334,0.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,8.333333333333334,8.333333333333334,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
"Hei, millainen muotibloggaaja ottaa viisi asukuvaa, joissa ei näy kuvattavan päätä eikä jalkoja?",61_1.conllu,1,16,16.0,6.230769230769231,6.25,0.0,0.0,12.5,0.0,6.25,25.0,6.25,6.25,0.0,18.75,0.0,0.0,18.75,0.0,0.6153846153846154,0.0,100.0,0.0,0.0,100.0,0.0,66.66666666666667,0.0,33.333333333333336,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3.0,100.0,1.6666666666666667,33.333333333333336,0.0,33.333333333333336,33.333333333333336,0.0,0.0,0.0,5.0,5.333333333333333,4.0,1.8333333333333333,4,0.0,0,0.0,0.0,100.0,50.0,50.0,0.0,6.25,0.0,0.0,6.25,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,12.5,0.0,6.25,6.25,6.25,0.0,0.0,18.75,6.25,0.0,0.0,0.0,33.333333333333336,66.66666666666667,100.0,0.0,1.0,100.0,0.0,0.0,0.0,61
Kuinka se on mahdollista?,76_1.conllu,1,5,5.0,5.25,20.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,2.0,3,0.0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76
No entäpä tämä kevät?,218_1.conllu,1,5,5.0,4.25,0.0,0.0,20.0,0.0,0.0,20.0,20.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,3,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218
Kai jotain negatiivistakin sanottavaa löytyy?,217_1.conllu,1,6,6.0,8.0,16.666666666666668,0.0,16.666666666666668,0.0,0.0,0.0,16.666666666666668,0.0,16.666666666666668,0.0,16.666666666666668,0.0,0.0,16.666666666666668,0.0,0.8,0.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,2.0,4,0.0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,16.666666666666668,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,16.666666666666668,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217
