Filename	n_sentences	n_tokens	tokens_per_sent	char_per_tok	upos_dist_ADJ	upos_dist_ADP	upos_dist_ADV	upos_dist_AUX	upos_dist_CCONJ	upos_dist_DET	upos_dist_INTJ	upos_dist_NOUN	upos_dist_NUM	upos_dist_PART	upos_dist_PRON	upos_dist_PROPN	upos_dist_PUNCT	upos_dist_SCONJ	upos_dist_VERB	lexical_density	verbal_head_per_sent	verbal_root_perc	avg_verb_edges	verb_edges_dist_0	verb_edges_dist_1	verb_edges_dist_2	verb_edges_dist_3	verb_edges_dist_4	verb_edges_dist_5	verb_edges_dist_6	avg_max_depth	avg_token_per_clause	avg_max_links_len	avg_links_len	max_links_len	avg_prepositional_chain_len	n_prepositional_chains	obj_pre	obj_post	subj_pre	subj_post	dep_dist_acl	dep_dist_advcl	dep_dist_advmod	dep_dist_amod	dep_dist_appos	dep_dist_aux	dep_dist_case	dep_dist_cc	dep_dist_ccomp	dep_dist_compound	dep_dist_conj	dep_dist_cop	dep_dist_csubj	dep_dist_dep	dep_dist_det	dep_dist_discourse	dep_dist_dislocated	dep_dist_fixed	dep_dist_flat	dep_dist_iobj	dep_dist_mark	dep_dist_nmod	dep_dist_nsubj	dep_dist_nummod	dep_dist_obj	dep_dist_obl	dep_dist_punct	dep_dist_root	dep_dist_xcomp	principal_proposition_dist	subordinate_proposition_dist	subordinate_post	subordinate_pre	avg_subordinate_chain_len	subordinate_dist_1	subordinate_dist_2
87_1.conllu	1	17	17.0	3.4375	0	0	23.529411764705884	5.882352941176471	5.882352941176471	0	0	35.294117647058826	0	0	5.882352941176471	0	5.882352941176471	5.882352941176471	11.764705882352942	0.75	2.0	100.0	3.0	0	0	50.0	0	50.0	0	0	6.0	8.5	15.0	3.533333333333333	15	0	0	100.0	0.0	100.0	0.0	5.882352941176471	11.764705882352942	11.764705882352942	5.882352941176471	0	0	0	5.882352941176471	5.882352941176471	0	0	0	0	0	0	0	11.764705882352942	0	0	0	0	11.764705882352942	11.764705882352942	0	5.882352941176471	0	5.882352941176471	5.882352941176471	0	100.0	0.0	0	0	0	0	0
150_1.conllu	1	8	8.0	2.857142857142857	0	0	0	12.5	12.5	12.5	0	25.0	0	0	0	12.5	12.5	0	12.5	0.5714285714285714	1.0	100.0	2.0	0	0	100.0	0	0	0	0	4.0	8.0	6.0	2.1666666666666665	6	0	0	100.0	0.0	100.0	0.0	12.5	0	0	0	0	0	0	12.5	0	0	0	0	0	0	12.5	0	12.5	0	0	0	0	0	12.5	0	12.5	0	12.5	12.5	0	100.0	0.0	0	0	0	0	0
247_1.conllu	1	6	6.0	3.0	0	0	16.666666666666668	33.333333333333336	16.666666666666668	0	0	16.666666666666668	0	0	0	0	16.666666666666668	0	0	0.4	0.0	0.0	0	0	0	0	0	0	0	0	2.0	0	2.0	1.25	2	0	0	100.0	0.0	0	0	0	0	16.666666666666668	0	0	16.666666666666668	0	0	0	0	16.666666666666668	0	0	0	0	0	0	0	0	0	0	0	0	0	16.666666666666668	0	16.666666666666668	16.666666666666668	0	0	0	0	0	0	0	0
83_1.conllu	1	7	7.0	3.1666666666666665	14.285714285714286	0	14.285714285714286	0	0	0	0	28.571428571428573	0	0	14.285714285714286	0	14.285714285714286	14.285714285714286	0	0.6666666666666666	0.0	0.0	0	0	0	0	0	0	0	0	2.0	0	5.0	2.2	5	0	0	0	0	100.0	0.0	0	0	14.285714285714286	0	0	0	0	0	0	14.285714285714286	14.285714285714286	0	0	0	0	0	14.285714285714286	0	0	0	0	0	14.285714285714286	0	0	0	14.285714285714286	14.285714285714286	0	0	0	0	0	0	0	0
240_1.conllu	1	15	15.0	2.7857142857142856	6.666666666666667	0	13.333333333333334	0	0	0	0	33.333333333333336	0	0	0	0	6.666666666666667	20.0	20.0	0.7857142857142857	3.0	100.0	1.3333333333333333	33.333333333333336	33.333333333333336	0	33.333333333333336	0	0	0	4.0	5.0	6.0	1.9230769230769231	6	0	0	100.0	0.0	0	0	6.666666666666667	0	0	6.666666666666667	0	6.666666666666667	0	0	20.0	13.333333333333334	0	0	0	6.666666666666667	0	0	0	0	0	0	0	0	0	0	13.333333333333334	13.333333333333334	6.666666666666667	6.666666666666667	0	33.333333333333336	66.66666666666667	50.0	50.0	1.0	100.0	0
79_1.conllu	1	17	17.0	3.0833333333333335	0	5.882352941176471	11.764705882352942	5.882352941176471	0	0	0	11.764705882352942	5.882352941176471	0	0	5.882352941176471	29.41176470588235	11.764705882352942	11.764705882352942	0.5833333333333334	2.0	100.0	1.0	0	100.0	0	0	0	0	0	4.0	8.5	11.0	3.272727272727273	11	0	0	0	0	0	0	0	5.882352941176471	11.764705882352942	0	0	5.882352941176471	5.882352941176471	0	5.882352941176471	5.882352941176471	11.764705882352942	0	0	5.882352941176471	0	0	0	0	0	0	0	0	0	5.882352941176471	0	0	29.41176470588235	5.882352941176471	0	100.0	0.0	0	0	0	0	0
142_1.conllu	1	8	8.0	2.4285714285714284	12.5	0	12.5	0	12.5	12.5	0	12.5	0	0	0	0	12.5	0	25.0	0.7142857142857143	2.0	100.0	1.5	50.0	0	0	50.0	0	0	0	2.0	4.0	4.0	2.1666666666666665	4	0	0	0	0	100.0	0.0	0	0	12.5	25.0	0	0	0	0	0	0	12.5	0	0	0	12.5	0	0	0	0	0	0	0	12.5	0	0	0	12.5	12.5	0	100.0	0.0	0	0	0	0	0
170_1.conllu	1	19	19.0	2.888888888888889	5.2631578947368425	0	10.526315789473685	15.789473684210526	5.2631578947368425	0	0	26.31578947368421	0	0	5.2631578947368425	10.526315789473685	5.2631578947368425	0	15.789473684210526	0.7222222222222222	3.0	0.0	1.0	0	100.0	0	0	0	0	0	10.0	6.333333333333333	17.0	2.4705882352941178	17	0	0	100.0	0.0	100.0	0.0	15.789473684210526	5.2631578947368425	5.2631578947368425	0	0	10.526315789473685	0	5.2631578947368425	0	10.526315789473685	0	0	0	0	0	0	0	0	0	0	0	15.789473684210526	10.526315789473685	0	10.526315789473685	0	5.2631578947368425	5.2631578947368425	0	0.0	100.0	0.0	100.0	1.0	100.0	0
65_1.conllu	1	11	11.0	2.6	18.181818181818183	0	45.45454545454545	0	0	0	0	9.090909090909092	0	0	0	0	9.090909090909092	9.090909090909092	9.090909090909092	0.9	1.0	0.0	2.0	0	0	100.0	0	0	0	0	5.0	11.0	3.0	1.5555555555555556	3	0	0	0	0	0	0	9.090909090909092	0	18.181818181818183	9.090909090909092	0	0	0	0	0	0	9.090909090909092	0	0	0	0	0	9.090909090909092	0	0	0	0	0	0	0	0	27.272727272727273	9.090909090909092	9.090909090909092	0	0.0	100.0	0.0	100.0	1.0	100.0	0
69_1.conllu	1	14	14.0	3.076923076923077	7.142857142857143	0	14.285714285714286	0	7.142857142857143	0	0	50.0	0	0	0	0	7.142857142857143	0	14.285714285714286	0.9230769230769231	2.0	0.0	1.5	50.0	0	0	50.0	0	0	0	6.0	7.0	12.0	2.8333333333333335	12	0	0	100.0	0.0	0	0	7.142857142857143	7.142857142857143	7.142857142857143	7.142857142857143	0	0	0	7.142857142857143	0	14.285714285714286	0	0	0	0	0	0	7.142857142857143	0	0	0	0	21.428571428571427	0	0	7.142857142857143	0	7.142857142857143	7.142857142857143	0	0.0	100.0	0.0	100.0	1.0	100.0	0
244_1.conllu	1	10	10.0	2.7777777777777777	0	0	30.0	0	0	10.0	0	20.0	0	0	0	0	10.0	10.0	20.0	0.7777777777777778	2.0	100.0	3.0	0	0	50.0	0	50.0	0	0	4.0	5.0	8.0	2.375	8	0	0	0	0	0	0	10.0	30.0	20.0	0	0	0	0	0	0	0	0	0	0	0	10.0	0	0	0	0	0	0	0	0	0	0	0	10.0	10.0	10.0	50.0	50.0	0.0	100.0	1.0	100.0	0
159_1.conllu	1	14	14.0	2.6153846153846154	0	0	14.285714285714286	7.142857142857143	0	0	0	28.571428571428573	0	0	0	7.142857142857143	7.142857142857143	7.142857142857143	28.571428571428573	0.8461538461538461	4.0	100.0	1.75	25.0	25.0	25.0	0	25.0	0	0	6.0	3.5	9.0	2.9166666666666665	9	0	0	0	0	100.0	0.0	7.142857142857143	7.142857142857143	7.142857142857143	7.142857142857143	0	7.142857142857143	0	0	7.142857142857143	14.285714285714286	7.142857142857143	0	0	7.142857142857143	0	0	7.142857142857143	0	0	0	0	0	7.142857142857143	0	0	0	7.142857142857143	7.142857142857143	0	50.0	50.0	0.0	100.0	1.0	100.0	0
114_1.conllu	1	5	5.0	3.25	0	0	0	0	0	0	20.0	20.0	0	0	0	0	20.0	20.0	20.0	0.5	1.0	100.0	2.0	0	0	100.0	0	0	0	0	2.0	5.0	2.0	1.3333333333333333	2	0	0	0	0	100.0	0.0	0	0	0	0	0	0	0	0	20.0	20.0	0	0	0	0	0	0	0	0	0	0	0	0	20.0	0	0	0	20.0	20.0	0	100.0	0.0	0	0	0	0	0
206_1.conllu	1	5	5.0	4.25	20.0	0	0	0	0	0	0	40.0	0	0	0	0	20.0	0	20.0	1.0	1.0	0.0	0.0	100.0	0	0	0	0	0	0	2.0	5.0	3.0	1.6666666666666667	3	0	0	0	0	100.0	0.0	0	0	0	20.0	0	0	0	0	0	0	0	0	0	0	0	0	20.0	0	0	0	0	0	20.0	0	0	0	20.0	20.0	0	0	0	0	0	0	0	0
10_1.conllu	1	14	14.0	2.923076923076923	7.142857142857143	0	0	0	0	7.142857142857143	0	42.857142857142854	0	0	7.142857142857143	0	7.142857142857143	7.142857142857143	21.428571428571427	0.7692307692307693	3.0	100.0	1.3333333333333333	33.333333333333336	33.333333333333336	0	33.333333333333336	0	0	0	5.0	4.666666666666667	4.0	1.5833333333333333	4	0	0	100.0	0.0	100.0	0.0	7.142857142857143	0	7.142857142857143	0	0	14.285714285714286	0	0	7.142857142857143	0	0	0	0	0	7.142857142857143	0	0	7.142857142857143	0	0	0	7.142857142857143	14.285714285714286	0	14.285714285714286	0	7.142857142857143	7.142857142857143	0	33.333333333333336	66.66666666666667	50.0	50.0	1.0	100.0	0
174_1.conllu	1	9	9.0	3.0	0	0	11.11111111111111	0	11.11111111111111	0	0	11.11111111111111	0	0	0	22.22222222222222	11.11111111111111	11.11111111111111	22.22222222222222	0.75	2.0	100.0	1.5	50.0	0	0	50.0	0	0	0	3.0	4.5	6.0	2.0	6	0	0	100.0	0.0	0	0	0	0	0	0	0	11.11111111111111	0	11.11111111111111	22.22222222222222	0	0	0	0	0	0	0	0	0	0	0	0	11.11111111111111	0	0	11.11111111111111	11.11111111111111	11.11111111111111	11.11111111111111	0	50.0	50.0	100.0	0.0	1.0	100.0	0
104_1.conllu	1	9	9.0	2.875	11.11111111111111	0	11.11111111111111	0	0	0	0	44.44444444444444	0	0	11.11111111111111	0	11.11111111111111	0	11.11111111111111	0.875	1.0	100.0	3.0	0	0	0	100.0	0	0	0	4.0	9.0	3.0	1.7142857142857142	3	0	0	0	0	100.0	0.0	0	11.11111111111111	0	11.11111111111111	0	0	0	0	0	22.22222222222222	0	0	0	0	0	0	11.11111111111111	0	0	0	0	11.11111111111111	11.11111111111111	0	0	0	11.11111111111111	11.11111111111111	0	100.0	0.0	0	0	0	0	0
167_1.conllu	1	12	12.0	3.090909090909091	0	0	16.666666666666668	0	16.666666666666668	8.333333333333334	0	25.0	0	0	0	0	8.333333333333334	0	25.0	0.7272727272727273	3.0	100.0	1.6666666666666667	33.333333333333336	0	33.333333333333336	33.333333333333336	0	0	0	5.0	4.0	9.0	2.3	9	0	0	0	0	100.0	0.0	0	8.333333333333334	0	8.333333333333334	0	8.333333333333334	0	8.333333333333334	0	0	8.333333333333334	0	8.333333333333334	0	8.333333333333334	0	8.333333333333334	0	0	0	0	8.333333333333334	0	0	0	8.333333333333334	8.333333333333334	8.333333333333334	0	50.0	50.0	100.0	0.0	1.0	100.0	0
2_1.conllu	1	12	12.0	3.0	0	0	8.333333333333334	8.333333333333334	0	0	0	41.666666666666664	8.333333333333334	0	0	8.333333333333334	8.333333333333334	0	16.666666666666668	0.8181818181818182	2.0	100.0	1.5	0	50.0	50.0	0	0	0	0	5.0	6.0	3.0	1.5	3	0	0	100.0	0.0	100.0	0.0	8.333333333333334	0	0	0	0	8.333333333333334	0	0	0	33.333333333333336	0	0	0	0	0	0	0	0	0	0	0	0	8.333333333333334	8.333333333333334	8.333333333333334	8.333333333333334	8.333333333333334	8.333333333333334	0	50.0	50.0	0.0	100.0	1.0	100.0	0
54_1.conllu	1	6	6.0	3.6	0	0	0	0	16.666666666666668	0	0	33.333333333333336	0	0	0	0	16.666666666666668	0	33.333333333333336	0.8	2.0	100.0	1.0	50.0	0	50.0	0	0	0	0	3.0	3.0	4.0	1.75	4	0	0	0	0	100.0	0.0	0	0	0	16.666666666666668	0	0	0	16.666666666666668	0	0	0	0	0	0	0	0	0	0	0	0	0	16.666666666666668	16.666666666666668	0	0	0	16.666666666666668	16.666666666666668	0	100.0	0.0	0	0	0	0	0
50_1.conllu	1	17	17.0	3.125	5.882352941176471	0	29.41176470588235	11.764705882352942	0	5.882352941176471	0	23.529411764705884	0	0	5.882352941176471	0	5.882352941176471	11.764705882352942	0	0.625	0.0	0.0	0	0	0	0	0	0	0	0	6.0	0	9.0	2.466666666666667	9	0	0	0	0	100.0	0.0	0	11.764705882352942	11.764705882352942	5.882352941176471	0	5.882352941176471	0	0	0	5.882352941176471	11.764705882352942	0	0	0	5.882352941176471	0	11.764705882352942	0	0	0	0	5.882352941176471	5.882352941176471	0	0	5.882352941176471	5.882352941176471	5.882352941176471	0	0	0	0	0	0	0	0
140_1.conllu	1	5	5.0	3.0	20.0	0	0	0	0	0	0	20.0	0	0	0	0	20.0	0	40.0	1.0	2.0	100.0	0.5	50.0	50.0	0	0	0	0	0	2.0	2.5	2.0	1.3333333333333333	2	0	0	0	0	0	0	20.0	0	0	20.0	0	0	0	0	0	0	0	0	0	0	0	0	20.0	0	0	0	0	0	0	0	0	0	20.0	20.0	0	50.0	50.0	0.0	100.0	1.0	100.0	0
18_1.conllu	1	5	5.0	3.0	0	0	0	20.0	0	0	0	40.0	0	0	20.0	0	20.0	0	0	0.5	0.0	100.0	0	0	0	0	0	0	0	0	2.0	0	2.0	1.3333333333333333	2	0	0	0	0	100.0	0.0	0	0	0	0	0	0	0	0	0	20.0	0	0	0	0	0	0	20.0	0	0	0	0	0	20.0	0	0	0	20.0	20.0	0	100.0	0.0	0	0	0	0	0
48_1.conllu	1	5	5.0	4.25	20.0	0	0	0	20.0	0	0	40.0	0	0	0	0	20.0	0	0	0.75	0.0	0.0	0	0	0	0	0	0	0	0	2.0	0	3.0	1.6666666666666667	3	0	0	0	0	0	0	0	0	0	0	0	0	0	20.0	0	20.0	0	0	0	0	0	0	20.0	0	0	0	0	0	0	0	0	0	20.0	20.0	0	0	0	0	0	0	0	0
190_1.conllu	1	12	12.0	3.727272727272727	0	0	16.666666666666668	0	8.333333333333334	0	0	33.333333333333336	0	0	0	0	8.333333333333334	8.333333333333334	25.0	0.8181818181818182	3.0	0.0	1.3333333333333333	33.333333333333336	0	66.66666666666667	0	0	0	0	4.0	4.0	9.0	2.1	9	0	0	100.0	0.0	100.0	0.0	0	8.333333333333334	8.333333333333334	0	0	16.666666666666668	0	8.333333333333334	0	8.333333333333334	8.333333333333334	0	0	0	0	0	0	0	0	0	0	8.333333333333334	8.333333333333334	0	8.333333333333334	0	8.333333333333334	8.333333333333334	0	0.0	100.0	50.0	50.0	1.0	100.0	0
30_1.conllu	1	6	6.0	4.6	0	0	0	0	0	0	0	16.666666666666668	0	16.666666666666668	0	0	16.666666666666668	16.666666666666668	33.333333333333336	0.6	2.0	100.0	1.0	0	100.0	0	0	0	0	0	4.0	3.0	1.0	1.0	1	0	0	100.0	0.0	100.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.666666666666668	0	0	0	0	0	0	0	0	16.666666666666668	0	16.666666666666668	0	16.666666666666668	16.666666666666668	16.666666666666668	50.0	50.0	0.0	100.0	1.0	100.0	0
223_1.conllu	1	6	6.0	2.4	33.333333333333336	0	16.666666666666668	0	0	0	0	33.333333333333336	0	0	0	0	16.666666666666668	0	0	1.0	0.0	0.0	0	0	0	0	0	0	0	0	2.0	0	2.0	1.25	2	0	0	0	0	100.0	0.0	0	0	0	0	0	16.666666666666668	0	0	0	0	0	0	0	0	0	0	0	16.666666666666668	0	0	0	0	16.666666666666668	0	0	16.666666666666668	16.666666666666668	16.666666666666668	0	0	0	0	0	0	0	0
251_1.conllu	1	14	14.0	2.6153846153846154	7.142857142857143	0	14.285714285714286	0	0	0	0	28.571428571428573	7.142857142857143	0	14.285714285714286	0	7.142857142857143	7.142857142857143	14.285714285714286	0.6923076923076923	2.0	100.0	2.0	50.0	0	0	0	50.0	0	0	3.0	7.0	10.0	2.5	10	0	0	100.0	0.0	0	0	0	7.142857142857143	7.142857142857143	7.142857142857143	0	7.142857142857143	0	0	7.142857142857143	7.142857142857143	0	0	0	0	0	0	14.285714285714286	7.142857142857143	0	0	0	7.142857142857143	0	7.142857142857143	7.142857142857143	0	7.142857142857143	7.142857142857143	0	100.0	0.0	0	0	0	0	0
226_1.conllu	1	9	9.0	3.0	11.11111111111111	0	11.11111111111111	11.11111111111111	0	0	0	11.11111111111111	0	0	11.11111111111111	0	11.11111111111111	11.11111111111111	22.22222222222222	0.625	2.0	100.0	0.5	50.0	50.0	0	0	0	0	0	3.0	4.5	3.0	1.5714285714285714	3	0	0	100.0	0.0	100.0	0.0	11.11111111111111	0	0	0	0	22.22222222222222	0	0	11.11111111111111	0	0	0	0	0	0	0	0	11.11111111111111	0	0	0	0	11.11111111111111	0	11.11111111111111	0	11.11111111111111	11.11111111111111	0	50.0	50.0	0.0	100.0	1.0	100.0	0
